ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-15 12:08:47.380917,0.23966667,2.2057292,0.083333336,2.3578498363494873,3.9155452880077064
2,2020-06-15 12:08:51.499644,0.30233333,2.1019473,0.28333333,2.324497699737549,3.927222889033146
3,2020-06-15 12:08:55.578998,0.31866667,2.1726544,0.1,2.388444423675537,3.929010730003938
4,2020-06-15 12:08:59.659953,0.28733334,2.0210836,0.16666667,2.6850504875183105,3.9221098569687456
5,2020-06-15 12:09:03.716121,0.35366666,2.0687532,0.23333333,2.183427333831787,3.9814427089877427
6,2020-06-15 12:09:07.845342,0.457,2.0694056,0.31666666,2.0021615028381348,3.8324637199984863
7,2020-06-15 12:09:11.807989,0.441,1.9391037,0.21666667,1.8931061029434204,3.9578512049629353
8,2020-06-15 12:09:15.913205,0.498,1.5849658,0.38333333,1.869818091392517,3.932434557005763
9,2020-06-15 12:09:19.982506,0.57133335,1.464066,0.6333333,1.2395026683807373,3.829456523992121
10,2020-06-15 12:09:23.962058,0.6333333,1.2928843,0.81666666,1.0342352390289307,3.858260129985865
11,2020-06-15 12:09:27.947477,0.715,1.0677142,0.81666666,0.8677380681037903,3.9485220949864015
12,2020-06-15 12:09:32.047299,0.6613333,1.227391,0.76666665,1.132219910621643,3.7791231839801185
13,2020-06-15 12:09:35.957599,0.7543333,0.760913,0.8333333,0.555668830871582,3.9589408350293525
14,2020-06-15 12:09:40.070806,0.8426667,0.51505625,0.8833333,0.49138519167900085,4.037491719005629
15,2020-06-15 12:09:44.265638,0.76033336,0.786735,0.9,0.43151524662971497,3.764400754007511
16,2020-06-15 12:09:48.158441,0.874,0.41285884,0.95,0.266827255487442,3.9502923529944383
17,2020-06-15 12:09:52.262313,0.886,0.41901538,0.75,0.682632327079773,3.8558714630198665
18,2020-06-15 12:09:56.238305,0.88,0.40650955,0.95,0.2504560351371765,3.7970503789838403
19,2020-06-15 12:10:00.136486,0.90033334,0.3402943,0.9166667,0.28421369194984436,3.692885896016378
20,2020-06-15 12:10:03.934335,0.917,0.28365478,0.9,0.2776864469051361,3.7982907660189085
21,2020-06-15 12:10:07.890947,0.8193333,0.5868786,0.9,0.2962576150894165,3.812993605970405
22,2020-06-15 12:10:11.841416,0.8976667,0.33387813,0.95,0.14303770661354065,3.792664383945521
23,2020-06-15 12:10:15.785978,0.93333334,0.21409178,0.98333335,0.1261490136384964,3.8010496830102056
24,2020-06-15 12:10:19.704446,0.9303333,0.2261573,0.98333335,0.06360092014074326,3.921715401986148
