ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-15 12:58:29.505097,0.35,2.1816201,0.033333335,2.341843366622925,8.529460636000294
2,2020-06-15 12:58:38.221297,0.243,2.1554933,0.23333333,2.2645790576934814,8.367458631000773
3,2020-06-15 12:58:46.708047,0.29533333,2.0727103,0.26666668,2.2654976844787598,8.565123676002258
4,2020-06-15 12:58:55.396801,0.39733332,1.9821017,0.23333333,2.169346809387207,8.532632532998832
5,2020-06-15 12:59:04.050552,0.49766666,1.7152344,0.23333333,1.9910888671875,8.259765585000423
6,2020-06-15 12:59:12.431963,0.5995,1.2887182,0.6,1.2726272344589233,8.204573455001082
7,2020-06-15 12:59:20.749741,0.6868333,1.0947282,0.73333335,0.9801443219184875,7.95877724300226
8,2020-06-15 12:59:28.829511,0.80116665,0.67881125,0.8333333,0.5178855657577515,7.9835069440014195
9,2020-06-15 12:59:36.938593,0.8208333,0.62074286,0.96666664,0.3011622130870819,8.525392480998562
10,2020-06-15 12:59:45.560154,0.85366666,0.49752328,0.8,0.461354523897171,8.027432291000878
11,2020-06-15 12:59:53.720593,0.8566667,0.48354152,0.96666664,0.30445396900177,8.802967076997447
12,2020-06-15 13:00:02.661140,0.8705,0.4532914,1.0,0.12174485623836517,8.769065291002335
