ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-15 12:14:56.499883,0.25266665,2.1902463,0.06666667,2.34673810005188,4.387118304963224
2,2020-06-15 12:15:01.085920,0.30966666,2.2176619,0.1,2.3100907802581787,4.718438190990128
3,2020-06-15 12:15:05.918183,0.34666666,2.1740086,0.1,2.26682186126709,4.276055239024572
4,2020-06-15 12:15:10.323193,0.33533335,2.1744208,0.35,2.1946911811828613,3.9584694559453055
5,2020-06-15 12:15:14.395421,0.40333334,2.0543973,0.33333334,2.0769007205963135,4.0229872619966045
6,2020-06-15 12:15:18.548536,0.483,2.0032728,0.38333333,1.9380697011947632,4.391246787970886
7,2020-06-15 12:15:23.071467,0.4,2.0254564,0.5833333,1.7215899229049683,3.935692640952766
8,2020-06-15 12:15:27.138768,0.48466668,1.7888741,0.45,1.5504034757614136,4.294638955965638
9,2020-06-15 12:15:31.562837,0.47966668,1.6612148,0.6166667,1.1935169696807861,3.9747847869293764
10,2020-06-15 12:15:35.665300,0.56866664,1.4231669,0.6666667,1.0423178672790527,4.364059973973781
11,2020-06-15 12:15:40.134110,0.6626667,1.148155,0.81666666,0.7162052392959595,3.9212484300369397
12,2020-06-15 12:15:44.170912,0.6906667,0.98568594,0.96666664,0.5794858336448669,4.269146078033373
13,2020-06-15 12:15:48.571016,0.804,0.63341343,0.8,0.5115199685096741,4.386907187988982
14,2020-06-15 12:15:53.084993,0.76066667,0.8330132,0.96666664,0.31887590885162354,4.118475900962949
15,2020-06-15 12:15:57.347469,0.773,0.8159984,0.7,0.7533156871795654,4.087384302052669
16,2020-06-15 12:16:01.618080,0.7926667,0.6375665,0.93333334,0.3976871073246002,4.2533169109374285
17,2020-06-15 12:16:05.977565,0.88733333,0.36382744,0.95,0.22845396399497986,3.941262342967093
18,2020-06-15 12:16:10.040549,0.8743333,0.4065056,0.93333334,0.2722241282463074,3.848987848032266
19,2020-06-15 12:16:13.997870,0.91833335,0.25882384,0.9,0.32947251200675964,3.9075998479966074
20,2020-06-15 12:16:18.029189,0.90533334,0.30742154,0.98333335,0.13143911957740784,3.9198210590984672
21,2020-06-15 12:16:22.074347,0.82133335,0.5469779,0.98333335,0.14772261679172516,3.9898061450803652
22,2020-06-15 12:16:26.186495,0.926,0.24950904,0.98333335,0.06905973702669144,3.9188491539098322
23,2020-06-15 12:16:30.217756,0.923,0.2623489,0.96666664,0.08122312277555466,4.155453066923656
24,2020-06-15 12:16:34.504717,0.928,0.23693192,0.98333335,0.056798115372657776,4.368567344034091
