ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-15 12:06:45.875806,0.27416667,2.270779,0.06666667,2.2978591918945312,7.606481988041196
2,2020-06-15 12:06:53.642177,0.2055,2.1907325,0.06666667,2.293865203857422,6.920604541024659
3,2020-06-15 12:07:00.644832,0.25616667,2.2229948,0.06666667,2.3212087154388428,7.321862740966026
4,2020-06-15 12:07:08.082219,0.23733333,2.1509988,0.06666667,2.2686867713928223,6.924873192969244
5,2020-06-15 12:07:15.105957,0.30866668,2.095314,0.033333335,2.3266336917877197,6.908361120033078
6,2020-06-15 12:07:22.126494,0.2755,2.0957582,0.16666667,2.2234086990356445,7.30442065797979
7,2020-06-15 12:07:29.531656,0.35266668,2.0139115,0.16666667,2.25719952583313,7.115266713954043
8,2020-06-15 12:07:36.757881,0.45266667,1.8462492,0.43333334,2.061279058456421,7.025195168040227
9,2020-06-15 12:07:43.879633,0.5566667,1.5490986,0.6,1.5574368238449097,6.941461223992519
10,2020-06-15 12:07:50.918070,0.6361667,1.2094002,0.8333333,0.8820816874504089,7.021102621045429
11,2020-06-15 12:07:58.036476,0.6651667,1.1122277,0.8333333,0.6429158449172974,7.093849595985375
12,2020-06-15 12:08:05.229077,0.83183336,0.5788853,0.76666665,0.704711377620697,6.822507389995735
