ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-05 01:38:36.081044,0.8099333,0.59476376,0.82,1.151381015777588,15.57899097725749
2,2020-05-05 01:38:51.816184,0.9732,0.093359746,0.94,0.24349592195358127,15.034293840639293
3,2020-05-05 01:39:06.942699,0.9844,0.059045188,0.94,0.20258169048465788,15.107922531664371
4,2020-05-05 01:39:22.132419,0.99203336,0.025463037,0.97,0.1781298123765737,15.1634537037462
5,2020-05-05 01:39:37.371643,0.9938,0.022556258,0.97,0.09915312225421076,15.396047494374216
6,2020-05-05 01:39:52.848601,0.99413335,0.021359237,0.97,0.11197176698333351,14.79770303890109
7,2020-05-05 01:40:07.725815,0.9924,0.035434667,0.95,0.1156495957489824,15.511790714226663
8,2020-05-05 01:40:23.325526,0.99523336,0.019067839,0.97,0.10584786088656983,15.085176803171635
9,2020-05-05 01:40:38.487003,0.99593335,0.015103102,0.97,0.07851915224455297,15.180005673319101
10,2020-05-05 01:40:53.746385,0.99516666,0.0176164,0.98,0.06836390565949842,14.723991304636002
11,2020-05-05 01:41:08.551330,0.99396664,0.024533622,0.94,0.20837887023881194,15.217744577676058
12,2020-05-05 01:41:23.850695,0.9965,0.01132286,0.96,0.17636788701638578,14.672927431762218
13,2020-05-05 01:41:38.602915,0.9968,0.010703906,0.96,0.13334878135756298,14.714303425513208
14,2020-05-05 01:41:53.393655,0.99623334,0.014618611,0.99,0.023426479614636266,15.015653308480978
