ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-07 10:20:00.259891,0.99666667,0.026811965,0.13,4.403858160972595,9.027631845325232
2,2020-05-07 10:20:09.483828,0.99666667,0.01251924,0.1,5.236630749702454,9.096981568261981
3,2020-05-07 10:20:18.714773,0.99733335,0.022271438,0.14,3.35619478225708,9.020561034791172
4,2020-05-07 10:20:27.856001,0.99666667,0.026371954,0.12,4.031567072868347,8.829953256994486
5,2020-05-07 10:20:36.805213,0.99733335,0.0099198,0.09,5.450181889533996,9.070852383039892
6,2020-05-07 10:20:46.061499,0.99666667,0.025699263,0.22,3.3289841413497925,8.849468381144106
7,2020-05-07 10:20:55.033255,0.99806666,0.009938424,0.13,4.834960246086121,8.918762517161667
8,2020-05-07 10:21:04.083555,0.99666667,0.022596361,0.13,3.9325037479400633,9.057248581200838
9,2020-05-07 10:21:13.255749,0.99666667,0.013599475,0.12,4.45802686214447,8.814482897520065
10,2020-05-07 10:21:22.185843,0.99666667,0.018382238,0.06,4.612081861495971,9.04299243632704
11,2020-05-07 10:21:31.338141,0.99733335,0.017648347,0.13,3.793116569519043,8.7741336254403
12,2020-05-07 10:21:40.227994,0.99666667,0.014963135,0.07,4.331436991691589,9.126548902131617
13,2020-05-07 10:21:49.468756,0.99666667,0.018742643,0.09,3.3167443752288817,8.978744051419199
14,2020-05-07 10:21:58.569207,0.99666667,0.014463814,0.13,3.651073384284973,9.095131802372634
15,2020-05-07 10:22:07.775452,0.99666667,0.014759782,0.14,3.7874311923980715,9.175070058554411
16,2020-05-07 10:22:17.066724,0.99733335,0.010406537,0.07,3.397545266151428,8.995744585059583
17,2020-05-07 10:22:26.181155,0.99733335,0.013467165,0.07,4.186974406242371,8.967826193198562
18,2020-05-07 10:22:35.326537,0.998,0.010510479,0.08,3.2067336320877073,8.615290293470025
19,2020-05-07 10:22:44.055865,0.99666667,0.013195144,0.1,3.4552393198013305,8.936245487071574
20,2020-05-07 10:22:53.101835,0.99733335,0.011137761,0.13,4.245437431335449,9.036079312674701
21,2020-05-07 10:23:02.253970,0.99666667,0.015575581,0.13,4.357610034942627,8.93841164931655
22,2020-05-07 10:23:11.302354,0.99666667,0.012127992,0.04,5.071109962463379,9.001913915388286
23,2020-05-07 10:23:20.415965,0.99733335,0.014782309,0.12,4.222333312034607,9.121965082362294
24,2020-05-07 10:23:29.650099,0.99666667,0.019640205,0.07,3.945975351333618,9.297250072471797
25,2020-05-07 10:23:39.070799,0.99733335,0.010553578,0.09,4.577872180938721,9.036346125416458
26,2020-05-07 10:23:48.221952,0.99666667,0.014837485,0.11,4.191652441024781,9.11050040833652
27,2020-05-07 10:23:57.441828,0.99666667,0.011621799,0.09,4.628004121780395,9.017812465317547
28,2020-05-07 10:24:06.582498,0.99666667,0.019627327,0.1,4.478518629074097,8.998324912041426
29,2020-05-07 10:24:15.694489,0.99666667,0.015484159,0.12,4.203871750831604,8.886510227806866
30,2020-05-07 10:24:24.695800,0.99666667,0.017991511,0.11,4.5740646600723265,8.923403898254037
31,2020-05-07 10:24:33.736927,0.99733335,0.016352197,0.07,3.891325354576111,8.986103968694806
