ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-09 10:36:11.562867,0.81866664,0.5892489,0.89,1.2207653760910033,113.71305963769555
2,2020-05-09 10:38:05.446196,0.96612775,0.11939485,0.96,0.099779440369457,112.88570558838546
3,2020-05-09 10:39:58.433345,0.9839278,0.059435222,0.98,0.13221923812889144,111.33770780079067
4,2020-05-09 10:41:49.873795,0.99113333,0.033254005,0.93,0.18433192503071041,111.86451995745301
5,2020-05-09 10:43:41.854162,0.9935611,0.023451842,0.97,0.12251071007208339,111.77649651095271
6,2020-05-09 10:45:33.740898,0.99395,0.023013934,0.99,0.026927466788038146,111.36291303485632
