ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-15 23:35:17.374670,0.16666667,2.2599545,0.4000000059604645,2.228745222091675,16.334103546105325
2,2020-07-15 23:35:33.953798,0.36041668,2.1662483,0.20000000298023224,2.1958205699920654,12.269088921137154
3,2020-07-15 23:35:46.292537,0.5305833,1.6246254,0.5333333611488342,1.3367525339126587,12.048281121999025
4,2020-07-15 23:35:58.409135,0.72375,0.8895689,0.8666666746139526,0.5856615900993347,12.215480051003397
5,2020-07-15 23:36:10.748831,0.81675,0.6263191,0.9333333373069763,0.2537502646446228,11.72307887300849
6,2020-07-15 23:36:22.573760,0.8715,0.43963423,1.0,0.08702675253152847,11.493825119920075
