ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-15 23:50:58.398217,0.13975,2.2605867,0.13333334028720856,2.234239101409912,12.470061903819442
2,2020-07-15 23:51:11.053548,0.32891667,2.1684444,0.6000000238418579,2.0626680850982666,8.93912883894518
3,2020-07-15 23:51:20.043544,0.51566666,1.7333958,0.7333333492279053,1.1704139709472656,8.667066416237503
4,2020-07-15 23:51:28.774381,0.71066666,0.95899504,0.7333333492279053,0.698914110660553,9.672108283266425
5,2020-07-15 23:51:38.486651,0.8321667,0.5464828,1.0,0.05326014757156372,8.817257000133395
6,2020-07-15 23:51:47.384144,0.88116664,0.3840311,1.0,0.03363783285021782,10.072323058731854
