ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-15 23:28:31.160399,0.18677777,2.22556,0.699999988079071,2.137348175048828,20.78540710825473
2,2020-07-15 23:28:52.126186,0.45027778,1.8180838,0.800000011920929,1.237984299659729,14.742226243019104
3,2020-07-15 23:29:06.954570,0.73844445,0.8369209,0.8999999761581421,0.42781734466552734,16.61803317675367
4,2020-07-15 23:29:23.657565,0.8499445,0.49113932,1.0,0.05461357161402702,16.379805342294276
