ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-15 23:41:38.054623,0.16333333,2.2809806,0.25,2.297631025314331,9.517331227194518
2,2020-07-15 23:41:47.756805,0.2151111,2.2774088,0.15000000596046448,2.290423631668091,6.731831339653581
3,2020-07-15 23:41:54.582779,0.21355556,2.2117698,0.3499999940395355,2.084500551223755,7.0896165780723095
4,2020-07-15 23:42:01.738411,0.44444445,1.9447147,0.8500000238418579,1.1816843748092651,6.343797436915338
5,2020-07-15 23:42:08.170171,0.629,1.2995212,0.6499999761581421,1.107346773147583,6.881730410736054
6,2020-07-15 23:42:15.142320,0.78011113,0.74271077,1.0,0.23319920897483826,6.848483733832836
7,2020-07-15 23:42:22.048905,0.8622222,0.4653961,1.0,0.13486960530281067,6.271164016332477
8,2020-07-15 23:42:28.411146,0.89122224,0.37776217,0.8999999761581421,0.372071236371994,7.113244201056659
