ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-15 23:48:24.384670,0.17025,2.2596438,0.7333333492279053,2.1596832275390625,13.459913698025048
2,2020-07-15 23:48:38.027147,0.30733332,2.1646264,0.6000000238418579,2.1770620346069336,9.3018947429955
3,2020-07-15 23:48:47.382471,0.5308333,1.6837901,0.8666666746139526,1.6916245222091675,9.091813249047846
4,2020-07-15 23:48:56.525547,0.7370833,0.884674,1.0,0.1572154462337494,8.984315916895866
5,2020-07-15 23:49:05.565182,0.847,0.5184023,0.9333333373069763,0.11896311491727829,9.084115143865347
6,2020-07-15 23:49:14.712883,0.89683336,0.3363197,0.8666666746139526,0.18128542602062225,9.016042975243181
