ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-15 23:42:18.632618,0.20966667,2.2314582,0.800000011920929,2.184556484222412,21.285542342811823
2,2020-07-15 23:42:40.239365,0.4288889,1.8896106,0.6000000238418579,1.5719290971755981,15.159592469688505
3,2020-07-15 23:42:55.470778,0.6842778,1.0269133,0.5,1.1812326908111572,14.978046699427068
4,2020-07-15 23:43:10.506024,0.8565556,0.46449414,0.8999999761581421,0.20295743644237518,15.13703916221857
