ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-15 23:15:25.368804,0.097,2.3033102,0.1666666716337204,2.2990925312042236,3.9516885043121874
2,2020-07-15 23:15:29.664809,0.16733333,2.2928326,0.23333333432674408,2.2897284030914307,2.9451675172895193
3,2020-07-15 23:15:32.747820,0.12533334,2.2836068,0.25,2.269134521484375,3.267553546000272
4,2020-07-15 23:15:36.220966,0.17933333,2.256824,0.4333333373069763,2.197432041168213,2.766373250167817
5,2020-07-15 23:15:39.109545,0.12966667,2.20351,0.5,2.1190755367279053,3.0864073880948126
6,2020-07-15 23:15:42.384020,0.259,2.1626718,0.36666667461395264,2.1180779933929443,3.021248569712043
7,2020-07-15 23:15:45.560610,0.39466667,2.4744892,0.13333334028720856,2.290905237197876,3.128509245812893
8,2020-07-15 23:15:48.819950,0.12133333,2.2873921,0.11666666716337204,2.2787363529205322,2.6053288597613573
9,2020-07-15 23:15:51.530037,0.19466667,2.2552109,0.3166666626930237,2.230933904647827,3.1319573121145368
10,2020-07-15 23:15:54.804739,0.30833334,2.1824093,0.6166666746139526,1.9880872964859009,2.79132194025442
11,2020-07-15 23:15:57.711440,0.387,2.2460327,0.38333332538604736,2.1693031787872314,3.2100849002599716
12,2020-07-15 23:16:01.038984,0.36566666,1.9972471,0.4833333194255829,1.5809929370880127,2.7103922651149333
13,2020-07-15 23:16:03.896269,0.44566667,1.9140602,0.6666666865348816,1.528181552886963,3.3384246141649783
14,2020-07-15 23:16:07.389074,0.48566666,1.6331627,0.6833333373069763,1.2333741188049316,3.05816537886858
15,2020-07-15 23:16:10.559108,0.63766664,1.3875197,0.6333333253860474,1.1449437141418457,2.7960289581678808
16,2020-07-15 23:16:13.491176,0.664,1.1168029,0.8333333134651184,0.8422964811325073,3.273869873955846
17,2020-07-15 23:16:16.877839,0.77533334,0.79818237,0.7666666507720947,0.6943461894989014,2.6554410280659795
18,2020-07-15 23:16:19.677688,0.763,0.68646306,0.8666666746139526,0.4378414452075958,2.857209290843457
19,2020-07-15 23:16:22.642203,0.831,0.59168357,0.800000011920929,0.5004521012306213,3.098738714121282
20,2020-07-15 23:16:25.844396,0.79,0.7140383,0.8166666626930237,0.5720101594924927,2.8872639960609376
21,2020-07-15 23:16:28.834961,0.832,0.57247615,0.9666666388511658,0.1931663304567337,3.2815806260332465
22,2020-07-15 23:16:32.227846,0.88533336,0.38054392,0.9833333492279053,0.13302625715732574,3.146621603053063
23,2020-07-15 23:16:35.520196,0.8696667,0.42230782,0.9166666865348816,0.2816646993160248,2.5207630968652666
24,2020-07-15 23:16:38.141078,0.90933335,0.3271297,0.9166666865348816,0.24076984822750092,3.341733210720122
