ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-02 05:44:51.507010,0.9971111,0.024354182,0.14,2.4226100921630858,62.00798680447042
2,2020-05-02 05:45:53.729718,0.99747777,0.008081236,0.09,2.740370535850525,53.96758103463799
3,2020-05-02 05:46:47.772793,0.9968889,0.010667091,0.1,3.014645004272461,52.293652520515025
4,2020-05-02 05:47:40.164166,0.997,0.011998641,0.11,2.6438819646835325,50.91096237488091
5,2020-05-02 05:48:31.159490,0.997,0.013308791,0.1,2.3846996307373045,54.07244352437556
6,2020-05-02 05:49:25.308726,0.9971111,0.007830512,0.22,2.5425694942474366,51.24575025681406
7,2020-05-02 05:50:16.651179,0.99734443,0.008379302,0.11,2.7631224393844604,52.036550785414875
8,2020-05-02 05:51:08.761935,0.99666667,0.011259541,0.1,2.5476243019104006,50.81519299093634
9,2020-05-02 05:51:59.652155,0.9968889,0.010925092,0.08,2.6553307056427,50.48532698396593
10,2020-05-02 05:52:50.214198,0.9968111,0.01496081,0.12,2.3466136693954467,52.3271906869486
11,2020-05-02 05:53:42.615751,0.9967778,0.010337851,0.25,2.239740765094757,54.203389920294285
12,2020-05-02 05:54:36.907758,0.9975,0.0074029933,0.09,2.5290197134017944,51.80227631051093
13,2020-05-02 05:55:28.806112,0.9968889,0.0086306,0.22,2.7388064861297607,52.20086772926152
14,2020-05-02 05:56:21.085811,0.9979111,0.009384606,0.28,2.3271151781082153,54.23456848692149
15,2020-05-02 05:57:15.402045,0.9974222,0.008322358,0.1,2.3623616218566896,52.89478002861142
16,2020-05-02 05:58:08.405484,0.9967778,0.007850113,0.3,2.4687780857086183,51.54299906641245
17,2020-05-02 05:59:00.045336,0.9980111,0.00838928,0.14,2.3469321727752686,53.62439396698028
18,2020-05-02 05:59:53.787776,0.99696666,0.0086499,0.41,2.1209426522254944,53.92961419466883
19,2020-05-02 06:00:47.791850,0.99824446,0.00709836,0.39,2.0729308247566225,52.18639830313623
20,2020-05-02 06:01:40.081529,0.99723333,0.009814856,0.16,2.256394696235657,50.98211963940412
21,2020-05-02 06:02:31.150886,0.99693334,0.008675233,0.42,1.960014772415161,52.134793813340366
22,2020-05-02 06:03:23.373822,0.9979778,0.0068868585,0.14,2.0208693027496336,51.42556840274483
23,2020-05-02 06:04:14.894711,0.99718887,0.006938994,0.28,2.1261714935302733,51.02660411596298
24,2020-05-02 06:05:05.995826,0.99792224,0.0064914958,0.37,1.7019769430160523,52.05782944243401
25,2020-05-02 06:05:58.132601,0.99763334,0.0061003906,0.4,1.7690717220306396,53.115318707190454
26,2020-05-02 06:06:51.320209,0.99804443,0.0056370203,0.35,1.8358921647071837,50.86696789506823
27,2020-05-02 06:07:42.276442,0.99773335,0.0061683874,0.28,1.85042906999588,52.67339969892055
28,2020-05-02 06:08:35.021951,0.9976556,0.0062399274,0.38,1.6687683820724488,53.49457496777177
29,2020-05-02 06:09:28.597168,0.99833333,0.005148358,0.52,1.548021149635315,53.86379233933985
30,2020-05-02 06:10:22.552131,0.9978667,0.006634989,0.4,1.5536141633987426,51.11069172155112
31,2020-05-02 06:11:13.739354,0.99804443,0.0051570395,0.53,1.512188231945038,53.64838845748454
32,2020-05-02 06:12:07.481429,0.9983778,0.004932786,0.4,1.6383996188640595,55.026779195293784
33,2020-05-02 06:13:02.594941,0.9981111,0.005352713,0.38,1.555419421195984,54.34571050386876
34,2020-05-02 06:13:57.015845,0.99773335,0.00570979,0.46,1.5991454482078553,53.338856943883
35,2020-05-02 06:14:50.436876,0.9982333,0.004984218,0.54,1.3697336673736573,54.43012396339327
36,2020-05-02 06:15:44.950542,0.99855554,0.004599415,0.49,1.3471468448638917,54.42295519635081
37,2020-05-02 06:16:39.444634,0.99828887,0.004745427,0.46,1.3461291432380675,53.003164746798575
38,2020-05-02 06:17:32.535136,0.99813336,0.004700467,0.61,1.118923819065094,51.86532471515238
39,2020-05-02 06:18:24.470784,0.99855554,0.003972791,0.68,0.9661428928375244,50.695471038110554
40,2020-05-02 06:19:15.261510,0.9979889,0.005504228,0.65,1.1653963685035706,50.970227763056755
41,2020-05-02 06:20:06.306144,0.9985333,0.0039707534,0.58,1.2003612279891969,49.835253656841815
42,2020-05-02 06:20:56.238801,0.9986778,0.0039189444,0.69,1.0400278329849244,50.88671739026904
43,2020-05-02 06:21:47.204028,0.99876666,0.003411754,0.61,1.049351042509079,51.12017073389143
44,2020-05-02 06:22:38.397504,0.9988111,0.0032375746,0.56,1.0241014063358307,51.61333016771823
45,2020-05-02 06:23:30.087324,0.9988111,0.0030946592,0.46,1.5461357355117797,50.32703396398574
46,2020-05-02 06:24:20.493704,0.9986445,0.0037637525,0.54,1.5321706295013429,49.436109421774745
47,2020-05-02 06:25:10.001502,0.9981111,0.0050842916,0.4,1.7444373846054078,49.985581683926284
48,2020-05-02 06:26:00.057085,0.9979333,0.0063584554,0.55,1.3906539380550385,49.55069322884083
49,2020-05-02 06:26:49.677572,0.9984667,0.0046070307,0.7,0.9564011871814728,48.769164364784956
50,2020-05-02 06:27:38.541938,0.99806666,0.0047551794,0.64,1.1145471453666687,51.22943232487887
51,2020-05-02 06:28:29.848724,0.9987889,0.0032983082,0.7,0.9172628164291382,49.01522201485932
52,2020-05-02 06:29:18.938965,0.99902225,0.0030131456,0.67,0.9645713984966278,51.347401414997876
53,2020-05-02 06:30:10.359012,0.99902225,0.0026927877,0.64,0.9011332243680954,51.36156009044498
54,2020-05-02 06:31:01.806329,0.99903333,0.0025655134,0.63,0.9240594953298569,50.00291294697672
55,2020-05-02 06:31:51.888925,0.99913335,0.0027108004,0.62,0.9947814226150513,50.96877373941243
56,2020-05-02 06:32:42.944853,0.9992778,0.0022609066,0.65,0.9522830963134765,53.48573950957507
57,2020-05-02 06:33:36.508191,0.9990444,0.002723492,0.75,0.7973901033401489,49.662755315192044
58,2020-05-02 06:34:26.242834,0.99917775,0.002291285,0.62,1.1191497981548308,50.77015752065927
59,2020-05-02 06:35:17.086299,0.99925554,0.0023950445,0.62,1.0863075971603393,48.8665487030521
60,2020-05-02 06:36:06.023341,0.99851114,0.0033123738,0.55,1.2199394583702088,48.730291437357664
61,2020-05-02 06:36:54.841562,0.9985333,0.0040130955,0.61,1.2902369797229767,49.75159963686019
62,2020-05-02 06:37:44.673492,0.9986889,0.0044215564,0.54,1.4751133143901825,51.786802240647376
63,2020-05-02 06:38:36.568068,0.99895555,0.0034380222,0.7,0.8289427697658539,49.944459058344364
