ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-26 16:42:49.615264,0.16633333,2.2954144,0.16,2.298492193222046,12.375305272
2,2020-05-26 16:43:02.164604,0.1845,2.2870424,0.04,2.2940866947174072,12.322533611999997
3,2020-05-26 16:43:14.589405,0.19566667,2.2676275,0.12,2.2477684020996094,12.763839194999996
4,2020-05-26 16:43:27.451396,0.25633332,2.2394176,0.42,2.228781223297119,12.420465076
5,2020-05-26 16:43:39.972771,0.41983333,2.1600416,0.62,2.062492609024048,12.275553144999996
6,2020-05-26 16:43:52.343366,0.49733335,2.166633,0.34,2.2656044960021973,11.796786815000004
7,2020-05-26 16:44:04.233438,0.3485,2.1925704,0.38,2.0906484127044678,12.480396730999999
8,2020-05-26 16:44:16.810545,0.4975,1.889557,0.56,1.7623368501663208,12.851683408
9,2020-05-26 16:44:29.766805,0.6106667,1.4667546,0.7,1.5533595085144043,12.492470416000003
10,2020-05-26 16:44:42.356875,0.67466664,1.2087342,0.62,0.9844169616699219,11.816632017000003
11,2020-05-26 16:44:54.270237,0.77633333,0.8048314,0.72,0.9029967784881592,11.875822266
12,2020-05-26 16:45:06.243831,0.8003333,0.69450974,0.86,0.6114325523376465,11.810335951000013
13,2020-05-26 16:45:18.159512,0.8485,0.5111972,0.96,0.17028599977493286,13.67539307300001
14,2020-05-26 16:45:31.932688,0.87583333,0.46914074,0.8,0.6485052704811096,13.414560195999996
15,2020-05-26 16:45:45.443417,0.8865,0.40353256,0.94,0.18784722685813904,12.44071004700001
16,2020-05-26 16:45:57.984865,0.89566666,0.38014185,0.98,0.10482959449291229,13.575004185000012
17,2020-05-26 16:46:11.685777,0.90533334,0.32655576,1.0,0.04015830531716347,12.89655425799998
