ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-26 17:56:21.600670,0.1561111,2.294739,0.18,2.2886476516723633,15.784772346
2,2020-05-26 17:56:37.561874,0.15177777,2.2802432,0.28,2.2637431621551514,16.469089207
3,2020-05-26 17:56:54.128306,0.15044445,2.2581115,0.36,2.22550106048584,17.206088332999997
4,2020-05-26 17:57:11.430065,0.22822222,2.1925845,0.44,2.132946014404297,16.98384024
5,2020-05-26 17:57:28.508308,0.36822224,2.1156359,0.42,2.015592098236084,17.698013369999998
6,2020-05-26 17:57:46.300061,0.4517778,1.9963535,0.62,1.7745856046676636,16.742247789999993
7,2020-05-26 17:58:03.135244,0.52433336,1.6741579,0.54,1.3616865873336792,17.019253524000007
8,2020-05-26 17:58:20.246831,0.5917778,1.4909712,0.64,1.3125619888305664,16.83086821399999
9,2020-05-26 17:58:37.170848,0.7272222,0.91593695,0.72,0.7388646602630615,17.282682137999984
10,2020-05-26 17:58:54.551233,0.7072222,1.1301963,0.82,0.7134009599685669,17.427947568000008
11,2020-05-26 17:59:12.075846,0.7811111,0.70296144,0.92,0.36747050285339355,17.920803782000007
12,2020-05-26 17:59:30.098334,0.8347778,0.58005923,0.86,0.3932572901248932,17.39536609000001
13,2020-05-26 17:59:47.588598,0.84477776,0.52878225,0.92,0.26013922691345215,17.747241167999988
14,2020-05-26 18:00:05.431376,0.88122225,0.41193348,0.9,0.2462558001279831,17.268638691000007
15,2020-05-26 18:00:22.804412,0.89644444,0.34322098,0.92,0.18012352287769318,17.800859376000005
16,2020-05-26 18:00:40.698052,0.90155554,0.3177351,1.0,0.056690510362386703,17.305060223999988
