ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-26 18:32:02.316096,0.0995,2.295176,0.08,2.292067050933838,11.751910424000002
2,2020-05-26 18:32:14.255543,0.13333334,2.2766802,0.28,2.2738375663757324,12.907005311999999
3,2020-05-26 18:32:27.268721,0.162,2.2451222,0.5,2.1844823360443115,12.426782895000002
4,2020-05-26 18:32:39.789668,0.30416667,2.1675074,0.5,2.097933530807495,12.525393383999997
5,2020-05-26 18:32:52.408398,0.37066665,2.2453737,0.26,2.2759456634521484,12.534725707
6,2020-05-26 18:33:05.037672,0.33666667,2.1976097,0.44,2.047548532485962,12.776461239
7,2020-05-26 18:33:17.910542,0.40083334,1.9742908,0.66,1.7527647018432617,12.36870985600001
8,2020-05-26 18:33:30.374556,0.52783334,1.7238271,0.54,1.6437721252441406,12.22296351
9,2020-05-26 18:33:42.690415,0.6103333,1.3274969,0.54,1.3394761085510254,12.159028987
10,2020-05-26 18:33:54.955832,0.69633335,1.0083588,0.68,0.9264946579933167,12.906902342999999
11,2020-05-26 18:34:07.958680,0.79983336,0.68197405,0.72,0.9924991130828857,12.475623162999995
12,2020-05-26 18:34:20.527926,0.8211667,0.6367407,0.96,0.19145065546035767,12.664339185000017
13,2020-05-26 18:34:33.295157,0.8638333,0.50392896,0.76,0.6260491013526917,12.921524882
14,2020-05-26 18:34:46.311614,0.87733334,0.42253578,1.0,0.09141398221254349,12.302160103999995
