ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-27 17:49:20.294173,0.1575,2.2931116,0.14,2.2817564010620117,19.788683370000005
2,2020-05-27 17:49:40.638412,0.13433333,2.271999,0.32,2.243166446685791,21.917470666
3,2020-05-27 17:50:02.664521,0.15516667,2.2319686,0.42,2.170025110244751,20.078928659999995
4,2020-05-27 17:50:22.897882,0.319,2.1235328,0.64,2.0561838150024414,19.586251524000005
5,2020-05-27 17:50:42.598372,0.42533332,2.1417751,0.46,2.119417190551758,22.080784167000004
6,2020-05-27 17:51:04.830701,0.5068333,1.8035357,0.7,1.1580032110214233,18.108999025999992
7,2020-05-27 17:51:23.032376,0.518,1.771696,0.44,1.5245916843414307,11.221261279000004
8,2020-05-27 17:51:34.345147,0.664,1.1901509,0.68,0.9642047882080078,11.904376458000002
9,2020-05-27 17:51:46.341820,0.72533333,0.9652679,0.74,0.7871276140213013,11.321761499000019
10,2020-05-27 17:51:57.757477,0.731,0.96170753,0.78,0.6419102549552917,11.199133184000004
11,2020-05-27 17:52:09.046832,0.789,0.70345616,0.88,0.4263624846935272,12.421172318999993
12,2020-05-27 17:52:21.560030,0.83133334,0.5922216,0.82,0.48844286799430847,13.216615399000005
13,2020-05-27 17:52:34.882486,0.8463333,0.5212839,0.9,0.262114018201828,13.123889251000008
14,2020-05-27 17:52:48.098585,0.872,0.45081592,0.88,0.262894868850708,11.456398285000006
15,2020-05-27 17:52:59.646900,0.8855,0.37221497,0.96,0.1757674664258957,12.055775008000012
16,2020-05-27 17:53:11.794781,0.8955,0.33917934,0.98,0.07749385386705399,11.467186090999974
17,2020-05-27 17:53:23.353381,0.902,0.333891,0.92,0.2673303484916687,11.221445536999965
18,2020-05-27 17:53:34.665992,0.927,0.24053971,0.9,0.2550446391105652,11.562320431999979
19,2020-05-27 17:53:46.324129,0.9253333,0.25642017,0.86,0.31397461891174316,12.044788907999987
20,2020-05-27 17:53:58.460158,0.93133336,0.24130292,0.94,0.1406564861536026,12.641029530000026
21,2020-05-27 17:54:11.204663,0.91816664,0.2678997,0.9,0.22313132882118225,13.610383997999975
22,2020-05-27 17:54:24.930922,0.9365,0.21878174,0.9,0.23940831422805786,20.14038978100001
23,2020-05-27 17:54:45.190638,0.94016665,0.19823706,0.98,0.09436953812837601,19.591053870999986
24,2020-05-27 17:55:04.898268,0.94083333,0.19544064,0.94,0.13992296159267426,22.39765995800002
25,2020-05-27 17:55:27.417012,0.9346667,0.20926178,0.94,0.18688440322875977,23.191674018000015
26,2020-05-27 17:55:50.723987,0.9393333,0.19589421,0.98,0.05998639017343521,21.265699271000017
27,2020-05-27 17:56:12.112115,0.95266664,0.15329915,1.0,0.06274037063121796,21.70422804699996
