ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-26 17:16:48.627251,0.17416666,2.2885191,0.24,2.287839651107788,33.047728527000004
2,2020-05-26 17:17:21.849458,0.20916666,2.2667964,0.18,2.260894536972046,32.582118774
3,2020-05-26 17:17:54.526597,0.26127777,2.2244184,0.68,2.166384696960449,32.88957349900001
4,2020-05-26 17:18:27.516876,0.45622224,2.2421257,0.5,2.255770683288574,33.47697573500001
5,2020-05-26 17:19:01.089639,0.46744445,2.1262896,0.54,1.7421364784240723,38.221560791
6,2020-05-26 17:19:39.420006,0.4945,2.022862,0.42,2.1959755420684814,37.976672686
7,2020-05-26 17:20:17.502116,0.48416665,1.8990039,0.5,1.6240158081054688,37.189876147999996
8,2020-05-26 17:20:54.790842,0.5748889,1.4637072,0.72,1.1711112260818481,35.86238724500001
9,2020-05-26 17:21:30.750105,0.69461113,1.0326127,0.76,0.7392513751983643,36.286827481000046
10,2020-05-26 17:22:07.131553,0.7443333,0.9472447,0.74,0.7750162482261658,35.64524838
11,2020-05-26 17:22:42.875352,0.79672223,0.7356346,0.8,0.7133017778396606,37.55415359800003
12,2020-05-26 17:23:20.527355,0.84583336,0.5459859,0.94,0.26044532656669617,36.312508845000025
13,2020-05-26 17:23:56.936451,0.8515,0.5056438,0.96,0.17014457285404205,36.00104612999996
14,2020-05-26 17:24:33.032844,0.87288886,0.45009872,0.86,0.48606231808662415,34.88610754800004
15,2020-05-26 17:25:08.015345,0.8801111,0.3955411,1.0,0.1422642171382904,35.405101919
