ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-26 18:28:49.713656,0.09233333,2.2989159,0.18,2.295969247817993,6.329714274999999
2,2020-05-26 18:28:56.220503,0.138,2.2890396,0.3,2.284566640853882,6.716308716
3,2020-05-26 18:29:03.037213,0.167,2.2728465,0.22,2.255664825439453,6.575802882000001
4,2020-05-26 18:29:09.710145,0.18766667,2.2207127,0.44,2.1494851112365723,6.350528061999999
5,2020-05-26 18:29:16.156780,0.31133333,2.1839597,0.3,2.1935272216796875,6.119246414000003
6,2020-05-26 18:29:22.370325,0.389,2.0204883,0.6,1.6757192611694336,6.428505801
7,2020-05-26 18:29:28.900270,0.44066668,2.128259,0.5,2.131723642349243,6.941167577000002
8,2020-05-26 18:29:35.947251,0.41633335,1.915738,0.6,1.3877477645874023,6.8010603040000035
9,2020-05-26 18:29:42.854469,0.54733336,1.6191068,0.3,1.8187880516052246,6.8080289480000005
10,2020-05-26 18:29:49.758375,0.6153333,1.1579188,0.76,0.8100729584693909,6.787492530000009
11,2020-05-26 18:29:56.659655,0.722,0.92826873,0.68,0.8327119946479797,7.052495139000001
12,2020-05-26 18:30:03.808053,0.774,0.7573653,0.96,0.21869789063930511,6.2581856380000005
13,2020-05-26 18:30:10.161514,0.842,0.57801414,0.76,0.6160508394241333,6.576135754999996
14,2020-05-26 18:30:16.840822,0.8613333,0.487144,0.98,0.16152423620224,7.079548642000006
15,2020-05-26 18:30:24.017583,0.812,0.6325602,0.82,0.5571233034133911,6.235924566999998
16,2020-05-26 18:30:30.349389,0.88733333,0.38442358,1.0,0.018167896196246147,6.147224223000009
