ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-27 17:44:54.857636,0.137,2.2954972,0.08,2.2916369438171387,13.437145420999997
2,2020-05-27 17:45:08.699757,0.15,2.2738044,0.14,2.2627549171447754,10.892055908000003
3,2020-05-27 17:45:19.703111,0.13566667,2.2546525,0.12,2.226280927658081,6.753013162000002
4,2020-05-27 17:45:26.562632,0.187,2.1722283,0.58,2.1102395057678223,7.959421073999998
5,2020-05-27 17:45:34.629011,0.42466667,2.0726106,0.46,2.0126583576202393,7.456431217999999
6,2020-05-27 17:45:42.186564,0.49566665,1.8429592,0.72,1.3825790882110596,14.523361334
7,2020-05-27 17:45:56.860939,0.56166667,1.6680471,0.6,1.4635975360870361,13.020572371
8,2020-05-27 17:46:10.032317,0.638,1.3070117,0.66,1.0126243829727173,13.325182819000005
9,2020-05-27 17:46:23.503211,0.75233334,0.8603816,0.8,0.6774351596832275,10.151821366999997
10,2020-05-27 17:46:33.900211,0.72433335,0.95588785,0.82,0.5529505014419556,16.780816592999983
11,2020-05-27 17:46:50.829564,0.842,0.51500803,0.9,0.3240114152431488,13.289865294999998
12,2020-05-27 17:47:04.268363,0.817,0.67017585,0.84,0.4425702691078186,12.116065110999983
13,2020-05-27 17:47:16.493535,0.85566664,0.4854119,0.96,0.23823821544647217,7.744385886999993
14,2020-05-27 17:47:24.349250,0.88233334,0.38481578,0.88,0.3467908799648285,6.134517473000017
15,2020-05-27 17:47:30.574735,0.901,0.31708765,0.98,0.12118010222911835,5.929478216999996
16,2020-05-27 17:47:36.594891,0.902,0.32270283,0.98,0.08694860339164734,6.025431258999987
17,2020-05-27 17:47:42.711618,0.927,0.23825963,0.88,0.28228700160980225,6.027623763999998
18,2020-05-27 17:47:48.830918,0.92966664,0.2306508,0.92,0.23903146386146545,6.035259320999984
19,2020-05-27 17:47:54.955954,0.931,0.22662327,0.88,0.304964154958725,6.02131657000001
20,2020-05-27 17:48:01.068582,0.93233335,0.22760591,0.98,0.07897482067346573,6.018534815999999
21,2020-05-27 17:48:07.183479,0.93366665,0.22643904,0.92,0.2295430302619934,6.090762367999986
22,2020-05-27 17:48:13.438163,0.9403333,0.20311235,0.9,0.17529527842998505,8.120594696000012
23,2020-05-27 17:48:21.687228,0.945,0.17951384,0.96,0.08986036479473114,6.184759364000001
24,2020-05-27 17:48:27.964834,0.94233334,0.17905383,0.94,0.14547711610794067,6.726673489000007
25,2020-05-27 17:48:34.783792,0.93666667,0.20370528,0.94,0.14485271275043488,6.34949017400001
26,2020-05-27 17:48:41.225453,0.9343333,0.2208097,1.0,0.048965681344270706,7.354115828000005
