ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-06 16:01:42.988257,0.8119889,0.5992483,0.74,1.7891292929649354,44.53578155500145
2,2020-05-06 16:02:27.740065,0.96346664,0.13330147,0.86,0.4162860415875912,42.80309627299721
3,2020-05-06 16:03:10.650733,0.9391889,0.186386,0.92,0.23335546776652336,42.33213310400242
4,2020-05-06 16:03:53.095722,0.99146664,0.030011008,0.97,0.13603618322495095,42.49317558000257
5,2020-05-06 16:04:35.697286,0.9920889,0.030787678,0.94,0.29683560965422656,42.25443126700338
6,2020-05-06 16:05:18.058107,0.99476665,0.019104239,0.96,0.09679561416137403,42.43651595100164
7,2020-05-06 16:06:00.644018,0.9945667,0.020506067,0.98,0.0596922125427227,42.16476828800296
8,2020-05-06 16:06:42.913638,0.99396664,0.025225684,0.93,0.19978173270792468,42.33147189900046
9,2020-05-06 16:07:25.359492,0.99642223,0.012637157,0.97,0.047815391985091084,42.874630227001035
10,2020-05-06 16:08:08.388791,0.9951778,0.018350588,0.97,0.08753430868673603,42.32123591599884
11,2020-05-06 16:08:50.821380,0.99685556,0.011000356,0.96,0.12400645389097917,43.45834238500174
12,2020-05-06 16:09:34.383968,0.9970222,0.012329384,0.96,0.18945327917863325,42.64181183099936
13,2020-05-06 16:10:17.141865,0.9972889,0.009454735,0.96,0.11232418165309355,41.756639572002314
14,2020-05-06 16:10:59.006323,0.99723333,0.0102654165,0.99,0.050198656011940554,42.11602965699785
