ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-08 01:24:49.432242,0.13166666,2.303936,0.1666666716337204,2.295806646347046,3.1636358061805367
2,2020-07-08 01:24:52.820110,0.103,2.298017,0.20000000298023224,2.284198045730591,2.246762393042445
3,2020-07-08 01:24:55.159701,0.119333334,2.288596,0.0833333358168602,2.260470390319824,2.4550183010287583
4,2020-07-08 01:24:57.735724,0.09533333,2.2678697,0.20000000298023224,2.2298009395599365,2.212425457313657
5,2020-07-08 01:25:00.024701,0.17266667,2.2123456,0.5833333134651184,2.0813515186309814,2.4478568411432207
6,2020-07-08 01:25:02.632591,0.246,2.1101563,0.550000011920929,1.7983269691467285,2.2691831248812377
7,2020-07-08 01:25:05.018587,0.22633334,2.228232,0.6166666746139526,1.9722589254379272,2.316167955286801
8,2020-07-08 01:25:07.412799,0.46533334,1.9032902,0.5833333134651184,1.5931591987609863,2.3020924013108015
9,2020-07-08 01:25:09.837138,0.43166667,2.005596,0.5166666507720947,1.6788594722747803,2.5206688288599253
10,2020-07-08 01:25:12.467706,0.52566665,1.5042698,0.8666666746139526,0.6696671843528748,2.362815245985985
11,2020-07-08 01:25:14.979100,0.45433334,2.2037444,0.699999988079071,1.6682096719741821,2.3286381950601935
12,2020-07-08 01:25:17.400994,0.59966666,1.2937719,0.8333333134651184,0.7102741003036499,2.6929465527646244
