ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-08 01:24:49.734617,0.119,2.3025942,0.01666666753590107,2.3080172538757324,2.922623276943341
2,2020-07-08 01:24:52.967992,0.09233333,2.294471,0.25,2.2920174598693848,2.2402983540669084
3,2020-07-08 01:24:55.296498,0.127,2.2728343,0.11666666716337204,2.2518813610076904,2.2487040699925274
4,2020-07-08 01:24:57.618005,0.185,2.2362936,0.30000001192092896,2.183593988418579,2.1571552329696715
5,2020-07-08 01:24:59.861785,0.19433333,2.171681,0.5,2.0455658435821533,2.24863502709195
6,2020-07-08 01:25:02.185424,0.35233334,2.131156,0.46666666865348816,2.014740228652954,2.0847165228333324
7,2020-07-08 01:25:04.355452,0.45133334,2.060678,0.1666666716337204,2.123136043548584,2.2217748118564487
8,2020-07-08 01:25:06.646000,0.439,1.9081407,0.550000011920929,1.5739160776138306,2.1222308268770576
9,2020-07-08 01:25:08.838581,0.598,1.4924015,0.4333333373069763,1.5783333778381348,2.2082850178703666
10,2020-07-08 01:25:11.131046,0.594,1.3711119,0.6833333373069763,0.9890924096107483,2.090276615926996
11,2020-07-08 01:25:13.295889,0.77533334,0.76198614,0.8999999761581421,0.4322948455810547,2.106411094078794
12,2020-07-08 01:25:15.475291,0.7493333,0.9563234,0.8833333253860474,0.44054460525512695,2.2112785310018808
