ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-02 16:16:00.038091,0.122,2.2925224,0.3,2.285706043243408,20.842624939999997
2,2020-06-02 16:16:21.049834,0.17016667,2.2690918,0.24,2.259690046310425,21.340623885000007
3,2020-06-02 16:16:42.585672,0.20575,2.2152815,0.32,2.130800247192383,27.638383001
4,2020-06-02 16:17:10.358079,0.2935,2.208761,0.34,2.212630271911621,24.34407360899999
5,2020-06-02 16:17:34.796339,0.43958333,1.9945883,0.5,1.7271569967269897,26.77695750299999
6,2020-06-02 16:18:01.666581,0.39941666,2.2377434,0.26,2.2546660900115967,23.553778014999978
7,2020-06-02 16:18:25.316270,0.30975,2.176975,0.44,1.8582425117492676,21.689137743000003
8,2020-06-02 16:18:47.101490,0.42116666,1.7393118,0.56,1.2896672487258911,21.336013791
9,2020-06-02 16:19:08.533976,0.5334167,1.6788064,0.52,1.9348607063293457,21.59993219400002
10,2020-06-02 16:19:30.231064,0.59508336,1.343651,0.72,0.9892824292182922,21.436165803000023
11,2020-06-02 16:19:51.762844,0.73191667,0.98231715,0.78,0.9628732800483704,21.247814081
12,2020-06-02 16:20:13.107720,0.77316666,0.8140473,0.92,0.38814976811408997,23.071575281000037
