ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-01 13:15:12.366210,0.15916666,2.2929733,0.14,2.280749797821045,11.127048843
2,2020-06-01 13:15:23.681644,0.139,2.270921,0.34,2.240917682647705,13.138871906000002
3,2020-06-01 13:15:36.938646,0.17033334,2.2304611,0.48,2.1600730419158936,21.798109103
4,2020-06-01 13:15:58.894162,0.31283334,2.1301904,0.48,2.068025588989258,20.980468035
5,2020-06-01 13:16:20.085192,0.38466668,2.0721962,0.42,1.958174228668213,20.269416153999998
6,2020-06-01 13:16:40.509693,0.4535,1.8791351,0.64,1.5270277261734009,21.304933933
7,2020-06-01 13:17:01.971961,0.55,1.4943541,0.7,1.2365840673446655,17.067230947000013
8,2020-06-01 13:17:19.162020,0.6565,1.2389542,0.68,0.9854069352149963,23.623187204000004
9,2020-06-01 13:17:42.954361,0.73,0.96551585,0.74,0.7988922595977783,20.043213217000016
10,2020-06-01 13:18:03.113559,0.7316667,0.97585857,0.76,0.6555314064025879,19.039455817000004
11,2020-06-01 13:18:22.305547,0.78583336,0.7193122,0.88,0.4276195168495178,21.848178229000013
12,2020-06-01 13:18:44.316988,0.8305,0.5814643,0.82,0.46950069069862366,16.44329438599999
