ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-01 13:55:26.111739,0.11388889,2.2926679,0.28,2.289883613586426,15.592664583999998
2,2020-06-01 13:55:41.875693,0.15955555,2.271188,0.24,2.2653026580810547,22.468301531
3,2020-06-01 13:56:04.478637,0.194,2.223335,0.32,2.141787528991699,19.667559091
4,2020-06-01 13:56:24.254111,0.30944446,2.2028966,0.46,2.1972434520721436,15.989881867000008
5,2020-06-01 13:56:40.344597,0.5137778,2.0997365,0.56,2.0421106815338135,16.004767004
6,2020-06-01 13:56:56.449409,0.51222223,2.0427127,0.58,2.1053171157836914,15.877448325999993
7,2020-06-01 13:57:12.427919,0.53477776,1.7495073,0.74,1.036684274673462,15.832112413999994
8,2020-06-01 13:57:28.359492,0.63622224,1.4382476,0.8,1.5350003242492676,15.775929422000019
9,2020-06-01 13:57:44.237143,0.7277778,1.0434637,0.8,0.8672552704811096,16.167842836000005
10,2020-06-01 13:58:00.509821,0.7873333,0.74332887,0.86,0.6682616472244263,15.834478890000014
11,2020-06-01 13:58:16.445368,0.85555553,0.5204217,0.78,0.7880344986915588,16.172130124999995
12,2020-06-01 13:58:32.717130,0.8284444,0.6473106,0.94,0.2550414204597473,16.280969949999985
