ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-27 04:20:14.141804,0.997,0.019153416,0.12,2.731719207763672,16.292014753911644
2,2020-04-27 04:20:30.584728,0.99666667,0.011297133,0.08,11.027859592437744,16.310850572306663
3,2020-04-27 04:20:46.975469,0.997,0.064042665,0.05,2.5154025554656982,15.088059545960277
4,2020-04-27 04:21:02.141992,0.9968333,0.012712784,0.08,2.8924511671066284,15.674695503897965
5,2020-04-27 04:21:17.900860,0.997,0.0093211355,0.1,3.7036768436431884,15.286005994770676
6,2020-04-27 04:21:33.260353,0.99733335,0.014769244,0.16,3.2347254514694215,15.425223904196173
7,2020-04-27 04:21:48.765674,0.99733335,0.012637554,0.13,3.0694742679595945,15.725072769913822
8,2020-04-27 04:22:04.583081,0.99666667,0.009357894,0.16,3.650768256187439,16.09491623705253
9,2020-04-27 04:22:20.754945,0.99666667,0.027011082,0.11,2.529813838005066,15.8100983989425
10,2020-04-27 04:22:36.639020,0.99666667,0.013097919,0.14,3.023064398765564,15.806335086934268
11,2020-04-27 04:22:52.524756,0.99733335,0.01008662,0.07,2.8364976406097413,15.830341711174697
12,2020-04-27 04:23:08.430504,0.99666667,0.011886467,0.13,3.561372756958008,15.962799513246864
13,2020-04-27 04:23:24.467619,0.997,0.014935016,0.07,2.8362015008926393,15.648971812799573
14,2020-04-27 04:23:40.191356,0.997,0.010134804,0.13,2.7819206357002257,15.803226589690894
15,2020-04-27 04:23:56.069197,0.99666667,0.009968103,0.08,3.5539724588394166,15.948373940773308
16,2020-04-27 04:24:12.096320,0.99733335,0.010935228,0.11,3.466485691070557,15.6622783113271
17,2020-04-27 04:24:27.833758,0.99733335,0.013131979,0.14,3.0445225477218627,15.468121200799942
18,2020-04-27 04:24:43.377673,0.99666667,0.009828784,0.14,3.9027064561843874,15.231937861070037
19,2020-04-27 04:24:58.683376,0.99666667,0.02121308,0.13,2.605126476287842,15.617684490047395
20,2020-04-27 04:25:14.375597,0.99666667,0.012196473,0.09,2.985378551483154,15.794381726067513
21,2020-04-27 04:25:30.245076,0.99733335,0.009529507,0.19,2.551286482810974,15.723056985996664
22,2020-04-27 04:25:46.042184,0.99666667,0.010721373,0.05,3.9691240310668947,15.395076056011021
23,2020-04-27 04:26:01.512823,0.997,0.013737851,0.1,2.9681446313858033,15.585259758867323
24,2020-04-27 04:26:17.180649,0.997,0.010315475,0.05,2.9952356815338135,16.177242159377784
25,2020-04-27 04:26:33.434855,0.99666667,0.010145999,0.1,3.389276313781738,15.835889833979309
26,2020-04-27 04:26:49.348164,0.99733335,0.010491612,0.05,3.2973578214645385,15.31776365172118
27,2020-04-27 04:27:04.758643,0.99733335,0.011734255,0.11,3.205871558189392,15.852973691187799
28,2020-04-27 04:27:20.687720,0.99666667,0.009774545,0.12,3.8078912496566772,15.752792034763843
29,2020-04-27 04:27:36.517928,0.99666667,0.019616075,0.11,2.786015176773071,15.607204288709909
30,2020-04-27 04:27:52.209824,0.99666667,0.012065879,0.13,2.858829712867737,15.780773262958974
31,2020-04-27 04:28:08.065021,0.99733335,0.0092267925,0.14,2.604153108596802,15.408901668153703
32,2020-04-27 04:28:23.548653,0.99666667,0.009865649,0.12,3.4868060827255247,16.163710738066584
33,2020-04-27 04:28:39.792526,0.997,0.013552173,0.09,3.078239583969116,16.20745381200686
34,2020-04-27 04:28:56.076399,0.997,0.010912922,0.14,2.855656147003174,15.705759727861732
35,2020-04-27 04:29:11.862258,0.99666667,0.010349038,0.08,3.416239881515503,15.579614614136517
36,2020-04-27 04:29:27.518565,0.99733335,0.010233246,0.11,2.902991247177124,15.8433169699274
37,2020-04-27 04:29:43.437756,0.99733335,0.010657081,0.09,3.143100547790527,15.566639503929764
38,2020-04-27 04:29:59.078992,0.99666667,0.009768369,0.06,3.9550575733184816,15.409308657050133
39,2020-04-27 04:30:14.567555,0.99666667,0.018563243,0.08,2.6483671188354494,15.47847837768495
40,2020-04-27 04:30:30.128029,0.99666667,0.011681983,0.1,2.8689358234405518,15.617051295004785
41,2020-04-27 04:30:45.820538,0.99733335,0.009160556,0.06,2.598141050338745,15.69330202974379
42,2020-04-27 04:31:01.599642,0.99666667,0.009295438,0.08,3.8097371101379394,15.107193305157125
43,2020-04-27 04:31:16.781566,0.997,0.013592132,0.09,3.245917224884033,15.272701369132847
44,2020-04-27 04:31:32.128831,0.997,0.011166409,0.05,2.938904356956482,15.712968218605965
45,2020-04-27 04:31:47.915979,0.99666667,0.010457674,0.1,3.2798548698425294,15.718862558715045
46,2020-04-27 04:32:03.707045,0.99733335,0.01020388,0.09,2.990138626098633,16.066537293139845
47,2020-04-27 04:32:19.854936,0.99733335,0.010309396,0.09,3.1607422828674316,15.952204075176269
48,2020-04-27 04:32:35.885158,0.99666667,0.009851011,0.08,3.6378979444503785,16.04004463693127
49,2020-04-27 04:32:52.007945,0.99666667,0.017873025,0.15,2.5626123428344725,15.290603773202747
50,2020-04-27 04:33:07.390678,0.99666667,0.011205366,0.08,2.8259565114974974,15.609710637945682
51,2020-04-27 04:33:23.076892,0.99733335,0.009137591,0.14,2.4083593130111693,15.935432443860918
52,2020-04-27 04:33:39.095702,0.99666667,0.008968966,0.07,3.8781870126724245,16.1286090798676
53,2020-04-27 04:33:55.306912,0.997,0.013594609,0.09,3.0584185123443604,15.70738667016849
54,2020-04-27 04:34:11.090977,0.997,0.011144757,0.1,2.9187883615493773,16.025878333020955
55,2020-04-27 04:34:27.192414,0.99666667,0.010346623,0.12,3.209508943557739,15.076455350965261
56,2020-04-27 04:34:42.348910,0.99733335,0.0101571195,0.12,2.928599214553833,15.317680846899748
57,2020-04-27 04:34:57.741912,0.99733335,0.010261168,0.03,3.10834379196167,15.732877757865936
58,2020-04-27 04:35:13.548210,0.99666667,0.009975209,0.12,3.5043391466140745,15.564306954853237
59,2020-04-27 04:35:29.189566,0.99666667,0.01707179,0.08,2.63894305229187,15.834609527140856
60,2020-04-27 04:35:45.096118,0.99666667,0.010757029,0.1,2.741814136505127,15.61811483791098
61,2020-04-27 04:36:00.791280,0.99733335,0.009067299,0.13,2.4400047779083254,16.06234193779528
62,2020-04-27 04:36:16.926281,0.99666667,0.00869906,0.03,4.030811071395874,15.587290169205517
63,2020-04-27 04:36:32.588645,0.997,0.013331706,0.11,3.092815613746643,15.32674650195986
64,2020-04-27 04:36:47.999153,0.997,0.011315999,0.09,2.869206166267395,15.67476395983249
65,2020-04-27 04:37:03.746759,0.99666667,0.010551373,0.13,3.0727737665176393,15.820151443127543
66,2020-04-27 04:37:19.644313,0.99733335,0.009983635,0.08,3.0329462051391602,15.652810676954687
67,2020-04-27 04:37:35.382701,0.99733335,0.010072166,0.09,3.163656401634216,15.684455658309162
68,2020-04-27 04:37:51.142413,0.99666667,0.010091905,0.1,3.5260926485061646,15.984565867576748
69,2020-04-27 04:38:07.202716,0.99666667,0.016873114,0.06,2.716609311103821,16.291941533330828
70,2020-04-27 04:38:23.567015,0.99666667,0.010470522,0.14,2.61437509059906,15.529810423962772
71,2020-04-27 04:38:39.171932,0.99733335,0.009033205,0.15,2.426407742500305,15.701037707738578
72,2020-04-27 04:38:54.949956,0.99666667,0.008578346,0.1,3.718379807472229,15.748047017026693
73,2020-04-27 04:39:10.782077,0.997,0.01341637,0.09,3.0326050519943237,15.782161861192435
74,2020-04-27 04:39:26.648456,0.997,0.011031986,0.11,2.8234408855438233,15.725595734082162
75,2020-04-27 04:39:42.445455,0.99666667,0.010497503,0.09,3.263308024406433,15.984187156893313
76,2020-04-27 04:39:58.506219,0.99733335,0.010064564,0.06,3.1852762937545775,16.240866170730442
77,2020-04-27 04:40:14.820899,0.99733335,0.010321951,0.11,3.1586182355880736,15.586859005969018
78,2020-04-27 04:40:30.494466,0.99666667,0.010418024,0.14,3.7452438116073608,15.800720361992717
79,2020-04-27 04:40:46.370467,0.99666667,0.016797956,0.12,2.5922221183776855,15.511805130168796
80,2020-04-27 04:41:01.958431,0.99666667,0.01050318,0.09,2.7319114446640014,15.929582387208939
81,2020-04-27 04:41:17.968689,0.99733335,0.009082653,0.15,2.349786710739136,15.642484073061496
82,2020-04-27 04:41:33.685361,0.99666667,0.008422828,0.07,3.701320672035217,15.635629037860781
83,2020-04-27 04:41:49.396427,0.997,0.013198037,0.09,3.0323115825653075,16.09051188873127
84,2020-04-27 04:42:05.566354,0.997,0.011153779,0.09,2.7045217037200926,15.437056908849627
85,2020-04-27 04:42:21.077898,0.99666667,0.010906044,0.05,3.2591161489486695,15.590349397156388
86,2020-04-27 04:42:36.751114,0.99733335,0.009851906,0.09,3.088780069351196,15.567099842242897
87,2020-04-27 04:42:52.390773,0.99733335,0.009967722,0.07,3.320770025253296,15.823207791894674
88,2020-04-27 04:43:08.287557,0.99666667,0.010529741,0.17,3.0285255193710325,15.580675037577748
89,2020-04-27 04:43:23.946095,0.99666667,0.016774235,0.08,2.612699556350708,15.686293960083276
90,2020-04-27 04:43:39.707796,0.99666667,0.010576551,0.07,2.7711666345596315,16.18466617213562
91,2020-04-27 04:43:55.968210,0.99733335,0.0091132205,0.17,2.4115821361541747,15.65498273074627
92,2020-04-27 04:44:11.696052,0.99666667,0.008505524,0.1,3.7504780292510986,16.18424353701994
93,2020-04-27 04:44:27.955041,0.997,0.013183468,0.09,2.9813838243484496,15.818257811944932
94,2020-04-27 04:44:43.848824,0.997,0.010771765,0.09,2.798281502723694,15.934608769137412
95,2020-04-27 04:44:59.859748,0.997,0.01061868,0.16,2.9570205211639404,15.579516649711877
96,2020-04-27 04:45:15.517929,0.99733335,0.009845463,0.13,2.8373465299606324,15.688957027159631
97,2020-04-27 04:45:31.281654,0.99733335,0.009984834,0.13,3.1110546350479127,15.928248884156346
98,2020-04-27 04:45:47.293184,0.99666667,0.010535057,0.08,3.4871644496917726,15.952402153983712
99,2020-04-27 04:46:03.326989,0.99666667,0.016181897,0.05,2.674393057823181,16.067434383090585
100,2020-04-27 04:46:19.482640,0.99666667,0.010765054,0.09,2.697508525848389,15.698189328890294
