ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-27 06:46:47.557058,0.47455,1.3196874,0.08,2.524905467033386,27.39708321681246
2,2020-04-27 06:47:15.108449,0.4188,1.4135925,0.1,2.4690289974212645,27.04863978922367
3,2020-04-27 06:47:42.230716,0.41581666,1.4052497,0.17,2.294571328163147,26.47325667506084
4,2020-04-27 06:48:08.781672,0.41693333,1.4053556,0.07,2.3256932735443114,26.435636977199465
5,2020-04-27 06:48:35.293111,0.41353333,1.3956401,0.06,2.4597921133041383,27.269306900911033
6,2020-04-27 06:49:02.636261,0.40861666,1.423427,0.07,2.4523345232009888,26.932445186190307
7,2020-04-27 06:49:29.642623,0.41811666,1.4040654,0.08,2.36905677318573,26.19684989284724
8,2020-04-27 06:49:55.911506,0.4197,1.3895355,0.18,2.30139000415802,25.982415865175426
9,2020-04-27 06:50:21.967789,0.42446667,1.3975898,0.15,2.352225637435913,26.073215619660914
10,2020-04-27 06:50:48.119960,0.41615,1.4018474,0.1,2.4164789438247682,26.893182102125138
11,2020-04-27 06:51:15.103654,0.42291668,1.4110593,0.07,2.4569435119628906,26.080212405882776
12,2020-04-27 06:51:41.255921,0.4167,1.4050986,0.11,2.454584074020386,26.47376870876178
13,2020-04-27 06:52:07.802606,0.42803332,1.4050956,0.15,2.3004193782806395,26.062871168833226
14,2020-04-27 06:52:33.946288,0.41226667,1.4080886,0.1,2.3786978244781496,26.860567911993712
15,2020-04-27 06:53:00.883303,0.41848335,1.3920429,0.12,2.460414171218872,26.950591493863612
16,2020-04-27 06:53:27.908123,0.41341665,1.4223113,0.07,2.506362271308899,26.15058250306174
17,2020-04-27 06:53:54.134049,0.4231,1.4023916,0.13,2.394934344291687,26.732453047763556
18,2020-04-27 06:54:20.940305,0.41378334,1.3917695,0.13,2.313420796394348,26.782394636888057
19,2020-04-27 06:54:47.803935,0.41968334,1.4019562,0.15,2.344920039176941,26.864483194891363
20,2020-04-27 06:55:14.746185,0.41576666,1.4009273,0.08,2.420638823509216,26.623456369154155
21,2020-04-27 06:55:41.455159,0.41868332,1.412462,0.08,2.5361520767211916,26.901698070112616
22,2020-04-27 06:56:08.431876,0.41818333,1.4076235,0.14,2.5242952346801757,26.33743417309597
