ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-27 08:52:46.964606,0.51575,1.3881477,0.13,2.343611741065979,27.574504300951958
2,2020-04-27 08:53:14.690947,0.73395,0.78660667,0.77,1.5790119171142578,27.503305352292955
3,2020-04-27 08:53:42.282126,0.9726667,0.09566828,0.97,0.10721339695155621,27.029338328167796
4,2020-04-27 08:54:09.386518,0.9285667,0.20522098,0.96,0.11796732321381569,26.666749051306397
5,2020-04-27 08:54:36.133556,0.99365,0.022344185,0.96,0.10233101515914314,27.158889062702656
6,2020-04-27 08:55:03.370427,0.98588336,0.055948883,0.98,0.06427652351558208,26.63388786604628
7,2020-04-27 08:55:30.077108,0.992,0.0286032,0.97,0.15582896365958732,26.461778807919472
8,2020-04-27 08:55:56.611303,0.9306167,0.19506152,0.97,0.11910464470274747,27.26340587809682
9,2020-04-27 08:56:23.961601,0.9935,0.023151882,0.98,0.04186905795668281,27.201977353077382
10,2020-04-27 08:56:51.236826,0.94668335,0.15498973,0.98,0.09356133753899484,26.48937251418829
11,2020-04-27 08:57:17.811532,0.99635,0.0138263,0.98,0.05049976891423284,26.519662057049572
12,2020-04-27 08:57:44.402767,0.99615,0.014970599,0.95,0.20097347369010093,27.164534408133477
13,2020-04-27 08:58:11.643425,0.99593335,0.015306928,0.99,0.0196391958026652,27.38032209733501
