ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-27 09:44:40.635121,0.39441666,1.6986175,0.03,2.3317661046981812,29.00926677091047
2,2020-04-27 09:45:09.799371,0.17055,2.2484584,0.12,2.314756464958191,28.091899866703898
3,2020-04-27 09:45:37.965269,0.17226666,2.2440538,0.16,2.3033616304397584,29.1222167853266
4,2020-04-27 09:46:07.161844,0.17758334,2.2375355,0.05,2.353043961524963,28.51824343111366
5,2020-04-27 09:46:35.763170,0.16718334,2.2527933,0.08,2.305646371841431,28.05461854301393
6,2020-04-27 09:47:03.890282,0.17816667,2.2375486,0.05,2.3269853591918945,27.97811408666894
7,2020-04-27 09:47:31.944130,0.17178333,2.2425911,0.09,2.3099139451980593,28.269156384747475
8,2020-04-27 09:48:00.287576,0.17476666,2.2396078,0.11,2.3130441904067993,27.90690071415156
9,2020-04-27 09:48:28.275290,0.17153333,2.246739,0.1,2.3025554895401,28.09228834975511
10,2020-04-27 09:48:56.442598,0.18248333,2.2366536,0.11,2.2979946374893188,28.039175347890705
11,2020-04-27 09:49:24.556513,0.16853334,2.2465587,0.15,2.2977535009384153,29.02282613515854
12,2020-04-27 09:49:53.655309,0.17255,2.247202,0.14,2.300845146179199,28.177158627659082
13,2020-04-27 09:50:21.906536,0.17358333,2.2428262,0.04,2.3128346681594847,28.132648488972336
14,2020-04-27 09:50:50.113825,0.17673333,2.2376103,0.13,2.276712203025818,27.64047204097733
15,2020-04-27 09:51:17.829597,0.1674,2.252256,0.06,2.314979577064514,27.69529917370528
16,2020-04-27 09:51:45.601781,0.17691667,2.2360723,0.04,2.3246548175811768,27.79625012073666
17,2020-04-27 09:52:13.473402,0.17513333,2.241979,0.13,2.2896233081817625,27.99232732784003
18,2020-04-27 09:52:41.539731,0.1736,2.2393436,0.06,2.3112711191177366,28.205362784210593
19,2020-04-27 09:53:09.828099,0.17038333,2.2471464,0.07,2.3086959600448607,27.950634961016476
20,2020-04-27 09:53:37.852449,0.1812,2.2372532,0.11,2.2983192205429077,27.876906749792397
21,2020-04-27 09:54:05.809388,0.16745,2.2456124,0.07,2.3070970296859743,28.596814945340157
22,2020-04-27 09:54:34.490613,0.1746,2.2476017,0.09,2.3082682847976685,27.42092456901446
23,2020-04-27 09:55:01.984726,0.1727,2.2432678,0.08,2.327556586265564,28.153585957363248
24,2020-04-27 09:55:30.221516,0.17738333,2.239332,0.08,2.3224085092544557,28.59704155102372
25,2020-04-27 09:55:58.898192,0.16575,2.253251,0.06,2.314828944206238,27.992462379392236
26,2020-04-27 09:56:26.963781,0.1732,2.2373505,0.13,2.2932020664215087,28.417830205056816
27,2020-04-27 09:56:55.456130,0.17803334,2.2417653,0.12,2.2986979246139527,28.259930786211044
28,2020-04-27 09:57:23.789422,0.17786667,2.239619,0.16,2.2910573720932006,27.858353280927986
29,2020-04-27 09:57:51.725391,0.16793333,2.2486854,0.1,2.3086658716201782,27.91943462518975
30,2020-04-27 09:58:19.719000,0.17433333,2.237143,0.09,2.3179958343505858,29.554209792986512
31,2020-04-27 09:58:49.346914,0.1728,2.2458882,0.08,2.3103523015975953,28.34467051224783
32,2020-04-27 09:59:17.764146,0.17565,2.2477627,0.15,2.2886166095733644,28.380850129760802
33,2020-04-27 09:59:46.219515,0.17763333,2.2423375,0.09,2.3138909339904785,27.386210648342967
34,2020-04-27 10:00:13.684704,0.17953333,2.2374272,0.12,2.299063515663147,29.127353714313358
35,2020-04-27 10:00:42.891211,0.16401666,2.253534,0.08,2.3139373302459716,29.005399959161878
36,2020-04-27 10:01:11.974627,0.17776667,2.2363024,0.08,2.3141544818878175,27.794272914994508
37,2020-04-27 10:01:39.842632,0.18028334,2.2409873,0.12,2.2973506927490233,28.279378361068666
38,2020-04-27 10:02:08.194827,0.1718,2.2409039,0.08,2.317268633842468,28.52463180711493
39,2020-04-27 10:02:36.799598,0.17558333,2.246491,0.07,2.3215988636016847,28.135465137194842
40,2020-04-27 10:03:05.009397,0.18013333,2.2367072,0.13,2.3006913900375365,28.108886883128434
41,2020-04-27 10:03:33.191038,0.17245,2.2458932,0.07,2.291725444793701,27.90499732689932
42,2020-04-27 10:04:01.172711,0.1753,2.2465498,0.11,2.2957577466964723,27.59354638075456
43,2020-04-27 10:04:28.837232,0.17535,2.2427611,0.06,2.343032121658325,29.058533046860248
44,2020-04-27 10:04:57.971744,0.18251666,2.2376652,0.11,2.315879988670349,27.767258652020246
45,2020-04-27 10:05:25.817239,0.16431667,2.2528489,0.1,2.3180286645889283,27.828672321978956
46,2020-04-27 10:05:53.717278,0.17601667,2.2363474,0.09,2.3166399955749513,28.387263950891793
47,2020-04-27 10:06:22.182493,0.17416666,2.2413752,0.07,2.2993514776229858,28.281116543803364
48,2020-04-27 10:06:50.535910,0.17668334,2.2398105,0.12,2.316377568244934,28.060999526642263
49,2020-04-27 10:07:18.676118,0.17285,2.2467892,0.13,2.2966495752334595,28.47214113501832
50,2020-04-27 10:07:47.221496,0.17948334,2.2362254,0.13,2.289671301841736,28.153464504051954
51,2020-04-27 10:08:15.446835,0.1714,2.2458234,0.08,2.3140400409698487,28.18883922509849
52,2020-04-27 10:08:43.708552,0.17373334,2.2480907,0.16,2.287496542930603,28.340948802884668
53,2020-04-27 10:09:12.131135,0.17061667,2.24284,0.11,2.3074044466018675,28.15409788163379
54,2020-04-27 10:09:40.365555,0.17996667,2.2376573,0.12,2.3060123205184935,28.824718310963362
55,2020-04-27 10:10:09.263609,0.1671,2.2522662,0.08,2.3212072134017943,28.250792214646935
56,2020-04-27 10:10:37.587215,0.18235,2.2367587,0.07,2.3173278331756593,28.588492995128036
57,2020-04-27 10:11:06.250110,0.17578334,2.2424073,0.14,2.299659323692322,27.731481547933072
58,2020-04-27 10:11:34.055082,0.176,2.2398837,0.14,2.3022969245910643,28.241740223020315
59,2020-04-27 10:12:02.370758,0.17465,2.2468,0.12,2.2930559158325194,29.362500180955976
60,2020-04-27 10:12:31.806793,0.18003333,2.2367156,0.13,2.309604859352112,28.280575136188418
61,2020-04-27 10:13:00.168058,0.17095,2.2455902,0.12,2.29574716091156,28.490809080656618
62,2020-04-27 10:13:28.731948,0.17531666,2.2469738,0.13,2.312747621536255,29.039275866001844
63,2020-04-27 10:13:57.851599,0.17453334,2.2433321,0.09,2.311001181602478,28.48148275120184
64,2020-04-27 10:14:26.408197,0.17841667,2.2377863,0.11,2.275048351287842,27.870300139766186
65,2020-04-27 10:14:54.356708,0.16545,2.252932,0.04,2.3284351348876955,28.429417791310698
66,2020-04-27 10:15:22.868316,0.18131667,2.2363937,0.06,2.317040705680847,27.924255589954555
67,2020-04-27 10:15:50.886062,0.17323333,2.2424366,0.1,2.2954330921173094,28.19852663902566
68,2020-04-27 10:16:19.163567,0.17616667,2.240109,0.1,2.3089996337890626,28.02142523927614
69,2020-04-27 10:16:47.273808,0.16875,2.2469006,0.09,2.3185362577438355,28.474005691241473
70,2020-04-27 10:17:15.819747,0.17613333,2.2379992,0.16,2.2799095630645754,28.908401132095605
71,2020-04-27 10:17:44.807648,0.17391667,2.246646,0.12,2.2941384315490723,28.466943930834532
72,2020-04-27 10:18:13.348281,0.17185,2.24675,0.1,2.3066108226776123,28.047452508006245
73,2020-04-27 10:18:41.480366,0.1721,2.243736,0.09,2.295013952255249,27.85290963994339
74,2020-04-27 10:19:09.406528,0.1791,2.2382987,0.14,2.2661838054656984,28.142604670953006
75,2020-04-27 10:19:37.623017,0.16795,2.2533495,0.07,2.3196865797042845,27.86706725973636
76,2020-04-27 10:20:05.572250,0.1742,2.2376993,0.07,2.3090760469436646,28.342553208116442
77,2020-04-27 10:20:33.988918,0.17358333,2.2414055,0.11,2.3027663707733153,27.977507169358432
78,2020-04-27 10:21:02.043219,0.17216666,2.2403955,0.12,2.3020568609237673,28.24680912028998
79,2020-04-27 10:21:30.363178,0.17021666,2.2471871,0.15,2.2768659353256226,28.084342218004167
80,2020-04-27 10:21:58.532964,0.17595,2.2371705,0.14,2.283677172660828,28.403054823633283
81,2020-04-27 10:22:27.011015,0.17563333,2.2450893,0.12,2.306464743614197,27.99877138901502
82,2020-04-27 10:22:55.087773,0.17686667,2.2466393,0.09,2.3080612421035767,29.361664035823196
83,2020-04-27 10:23:24.525096,0.17136666,2.2431312,0.1,2.309722566604614,28.47322802292183
84,2020-04-27 10:23:53.071308,0.17886667,2.2372773,0.14,2.2868371963500977,29.48700524913147
85,2020-04-27 10:24:22.631824,0.16635,2.253089,0.09,2.3249540090560914,28.513810191769153
86,2020-04-27 10:24:51.221967,0.17876667,2.236762,0.05,2.308867001533508,28.773275825195014
87,2020-04-27 10:25:20.068648,0.17735,2.2417889,0.1,2.308848762512207,28.15219621779397
88,2020-04-27 10:25:48.297122,0.17178333,2.2407563,0.08,2.3273278951644896,29.565821923781186
89,2020-04-27 10:26:17.937582,0.16908333,2.247926,0.17,2.305589532852173,27.69461151305586
90,2020-04-27 10:26:45.712894,0.18103333,2.2366924,0.13,2.288700795173645,28.201579053420573
91,2020-04-27 10:27:13.986803,0.16693333,2.246676,0.15,2.300821805000305,29.37754955003038
92,2020-04-27 10:27:43.438906,0.17746666,2.2473555,0.17,2.2970093488693237,28.76664774818346
93,2020-04-27 10:28:12.279240,0.17713334,2.2430408,0.14,2.3104297876358033,28.18523024674505
94,2020-04-27 10:28:40.538513,0.1847,2.236215,0.06,2.316044807434082,28.488703054841608
95,2020-04-27 10:29:09.100532,0.16195,2.2523918,0.1,2.2937414169311525,27.979010799899697
96,2020-04-27 10:29:37.153775,0.17993334,2.2360475,0.06,2.321582221984863,28.74100651917979
97,2020-04-27 10:30:05.984157,0.17588334,2.242231,0.14,2.305128335952759,28.414285697042942
98,2020-04-27 10:30:34.471519,0.17606667,2.2404,0.15,2.2935709953308105,28.964856824837625
99,2020-04-27 10:31:03.516255,0.173,2.247045,0.09,2.29013831615448,27.794415711890906
100,2020-04-27 10:31:31.384342,0.17868334,2.2367167,0.1,2.3306359529495237,28.493810794781893
