ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-02 17:15:58.393310,0.10933334,2.3035402,0.15,2.2952330112457275,3.791501068510115
2,2020-06-02 17:16:02.369993,0.11266667,2.2939792,0.21666667,2.288128614425659,3.8425700329244137
3,2020-06-02 17:16:06.333428,0.19133334,2.2789354,0.06666667,2.2712414264678955,3.6774671245366335
4,2020-06-02 17:16:10.129112,0.13866666,2.2582846,0.31666666,2.2365262508392334,3.800391153432429
5,2020-06-02 17:16:14.048728,0.23566666,2.200025,0.46666667,2.101750373840332,3.715615783818066
6,2020-06-02 17:16:17.872470,0.29866666,2.2177782,0.36666667,2.096949815750122,3.6296577071771026
7,2020-06-02 17:16:21.604485,0.388,1.8883796,0.7,1.1161781549453735,3.7216841923072934
8,2020-06-02 17:16:25.442975,0.24466667,3.0949206,0.21666667,2.2968027591705322,3.7355994172394276
9,2020-06-02 17:16:29.279833,0.17266667,2.299667,0.23333333,2.2897236347198486,3.7055365908890963
10,2020-06-02 17:16:33.087663,0.15666667,2.286141,0.35,2.274402618408203,3.6171346716582775
11,2020-06-02 17:16:36.806187,0.24433333,2.2458117,0.46666667,2.201653003692627,3.7275674240663648
12,2020-06-02 17:16:40.633023,0.31366667,2.1657658,0.51666665,2.029096841812134,3.746024669148028
