ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-02 17:17:48.501317,0.198,2.1900222,0.11666667,2.296304225921631,3.703111503040418
2,2020-06-02 17:17:52.375691,0.27066666,2.1886208,0.1,2.3201987743377686,3.6994671430438757
3,2020-06-02 17:17:56.171927,0.22066666,2.1368504,0.23333333,2.220078229904175,3.6538045150227845
4,2020-06-02 17:17:59.943102,0.22833334,2.207576,0.31666666,2.2469303607940674,3.7824986149789765
5,2020-06-02 17:18:03.838656,0.34733334,2.091926,0.36666667,2.0506093502044678,3.7457274179905653
6,2020-06-02 17:18:07.683736,0.38033333,2.0659454,0.35,2.089218854904175,3.7257053040666506
7,2020-06-02 17:18:11.532314,0.40433332,1.941541,0.45,1.95112144947052,3.6186003630282357
8,2020-06-02 17:18:15.245773,0.40366668,1.952622,0.46666667,2.099217414855957,3.7147017939714715
9,2020-06-02 17:18:19.074360,0.54,1.7580006,0.45,1.8022198677062988,3.7059030240634456
10,2020-06-02 17:18:22.879951,0.47333333,1.6779639,0.71666664,1.6904537677764893,3.5142695739632472
11,2020-06-02 17:18:26.493299,0.6756667,1.3301523,0.85,1.4613091945648193,3.573069688049145
12,2020-06-02 17:18:30.163857,0.712,1.1335112,0.7,1.0876104831695557,3.545508083072491
