ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-02 17:16:54.732398,0.08733334,2.3041728,0.13333334,2.294973850250244,4.062973482534289
2,2020-06-02 17:16:58.986562,0.10666667,2.2897372,0.05,2.2843973636627197,4.169027434661984
3,2020-06-02 17:17:03.281046,0.105,2.2854667,0.15,2.2567296028137207,3.9374368209391832
4,2020-06-02 17:17:07.343611,0.105333336,2.2542918,0.5,2.2142889499664307,4.06509155780077
5,2020-06-02 17:17:11.530854,0.36866668,2.2010384,0.6,2.1065590381622314,4.0376098388805985
6,2020-06-02 17:17:15.674131,0.43633333,2.310333,0.13333334,2.268073081970215,3.8471724381670356
7,2020-06-02 17:17:19.619916,0.13433333,2.2643836,0.11666667,2.2170920372009277,3.945465332828462
8,2020-06-02 17:17:23.686472,0.19233334,2.1728504,0.65,1.889678955078125,4.1352175967767835
9,2020-06-02 17:17:27.928466,0.455,2.385922,0.38333333,2.2134501934051514,3.9525840766727924
10,2020-06-02 17:17:31.992886,0.32033333,2.156722,0.35,2.026627779006958,3.9883919190615416
11,2020-06-02 17:17:36.086321,0.461,1.8703597,0.6166667,1.543047547340393,3.9182517789304256
12,2020-06-02 17:17:40.102977,0.541,1.9321833,0.48333332,2.054783821105957,3.918152297846973
