ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-02 17:16:56.248401,0.13733333,2.2203841,0.06666667,2.3345625400543213,3.7095863558351994
2,2020-06-02 17:17:00.133615,0.13533333,2.1883264,0.31666666,2.231924295425415,3.805179560557008
3,2020-06-02 17:17:04.058044,0.18566667,2.1840947,0.23333333,2.27972149848938,3.6455111633986235
4,2020-06-02 17:17:07.802231,0.28066668,2.1535814,0.083333336,2.213557720184326,3.794177917763591
5,2020-06-02 17:17:11.713913,0.27766666,2.1889122,0.38333333,2.1702630519866943,3.7933938689529896
6,2020-06-02 17:17:15.607523,0.424,2.045,0.23333333,1.9895446300506592,3.571462810970843
7,2020-06-02 17:17:19.295854,0.369,1.9741647,0.45,1.7150025367736816,3.753621382638812
8,2020-06-02 17:17:23.146370,0.429,1.8880277,0.6666667,1.742486834526062,3.622308765538037
9,2020-06-02 17:17:26.880540,0.52566665,1.6016688,0.5,1.6270086765289307,3.538078010082245
10,2020-06-02 17:17:30.518627,0.566,1.4711953,0.56666666,1.2530664205551147,3.41254251729697
11,2020-06-02 17:17:34.031398,0.6206667,1.231991,0.76666665,1.0351113080978394,3.509220859967172
12,2020-06-02 17:17:37.643345,0.749,0.84283,0.81666666,0.5704344511032104,3.4925469402223825
