ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-02 17:16:58.650850,0.09266666,2.3045225,0.11666667,2.2958855628967285,3.7627965034916997
2,2020-06-02 17:17:02.583483,0.11066667,2.2979538,0.16666667,2.296072483062744,3.830472226254642
3,2020-06-02 17:17:06.540648,0.13533333,2.2895095,0.28333333,2.270653247833252,3.674601724371314
4,2020-06-02 17:17:10.318196,0.22,2.269068,0.21666667,2.250674247741699,3.8675797721371055
5,2020-06-02 17:17:14.304744,0.211,2.2233682,0.5,2.1529901027679443,3.8084802823141217
6,2020-06-02 17:17:18.216954,0.341,2.164909,0.41666666,2.069164514541626,3.702136103063822
7,2020-06-02 17:17:22.036619,0.394,2.1878085,0.53333336,2.1312849521636963,3.787586808204651
8,2020-06-02 17:17:25.926275,0.46566668,1.9957161,0.8,1.547758936882019,3.8052548682317138
9,2020-06-02 17:17:29.849798,0.5133333,1.9330171,0.28333333,2.0614538192749023,3.677628946490586
10,2020-06-02 17:17:33.630655,0.522,1.6430732,0.7,1.1233961582183838,3.819727160036564
11,2020-06-02 17:17:37.559483,0.66,1.3366573,0.5,1.6776636838912964,3.747310901992023
12,2020-06-02 17:17:41.407829,0.6803333,1.1131717,0.85,0.7572577595710754,3.6788315707817674
