ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-02 17:15:58.737607,0.24,2.2253368,0.15,2.2779030799865723,3.8222841573879123
2,2020-06-02 17:16:02.747750,0.17,2.2351093,0.3,2.2679603099823,3.8119006464257836
3,2020-06-02 17:16:06.680587,0.309,2.1809587,0.11666667,2.281435966491699,3.7209842018783092
4,2020-06-02 17:16:10.519051,0.20766667,2.2173028,0.18333334,2.2543439865112305,3.8266215538606048
5,2020-06-02 17:16:14.447214,0.348,2.0675201,0.083333336,2.2834222316741943,3.750417589209974
6,2020-06-02 17:16:18.320205,0.293,2.1682608,0.33333334,2.1784825325012207,3.64720959123224
7,2020-06-02 17:16:22.072713,0.394,2.1853728,0.4,2.1678245067596436,3.7907951613888144
8,2020-06-02 17:16:25.981635,0.411,2.0229127,0.36666667,2.052366256713867,3.718766917474568
9,2020-06-02 17:16:29.799994,0.425,2.0680888,0.5,2.080744981765747,3.6350665576756
10,2020-06-02 17:16:33.532073,0.51266664,1.8810685,0.6333333,1.6453204154968262,3.835701782256365
11,2020-06-02 17:16:37.468835,0.59166664,1.5234677,0.55,1.7245827913284302,3.7273162649944425
12,2020-06-02 17:16:41.314221,0.6533333,1.2380155,0.5833333,1.4233143329620361,3.6704992847517133
