ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-02 17:18:04.010196,0.17433333,2.188366,0.1,2.311147928237915,3.5547422654926777
2,2020-06-02 17:18:07.732566,0.25633332,2.301426,0.13333334,2.2917253971099854,3.6154108103364706
3,2020-06-02 17:18:11.470340,0.18333334,2.253481,0.18333334,2.2622628211975098,3.5677341166883707
4,2020-06-02 17:18:15.134852,0.28966665,2.1621692,0.1,2.2754273414611816,3.610899587161839
5,2020-06-02 17:18:18.863565,0.223,2.1366768,0.05,2.335986375808716,3.5422342298552394
6,2020-06-02 17:18:22.501844,0.23,2.1213968,0.16666667,2.1681344509124756,3.521591174416244
7,2020-06-02 17:18:26.137789,0.33933333,2.1497605,0.26666668,2.2449803352355957,3.5655894689261913
8,2020-06-02 17:18:29.803849,0.359,2.0434287,0.36666667,1.971912145614624,3.5773013392463326
9,2020-06-02 17:18:33.479418,0.405,2.0013256,0.46666667,2.0694050788879395,3.497755531221628
10,2020-06-02 17:18:37.095797,0.48633334,1.8396953,0.48333332,1.9111655950546265,3.505844723433256
11,2020-06-02 17:18:40.698281,0.53933334,1.5088099,0.38333333,1.551149845123291,3.537182525731623
12,2020-06-02 17:18:44.334515,0.619,1.2933993,0.76666665,1.1641440391540527,3.489635624922812
