ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-29 19:23:25.715190,0.99733335,0.026911018,0.08,5.946902942657471,9.22475911071524
2,2020-04-29 19:23:35.281915,0.99666667,0.024861159,0.08,4.74716854095459,9.196915095672011
3,2020-04-29 19:23:44.557203,0.996,0.02716268,0.13,3.86412091255188,9.436498144175857
4,2020-04-29 19:23:54.079510,0.99733335,0.012145602,0.04,4.428838038444519,9.107325355987996
5,2020-04-29 19:24:03.264813,0.99666667,0.011916182,0.06,5.316565418243409,9.53709772694856
6,2020-04-29 19:24:12.882394,0.99666667,0.040241994,0.08,2.8308349370956423,9.370164261199534
7,2020-04-29 19:24:22.338671,0.99666667,0.014626941,0.05,3.0022406339645387,9.2512865238823
8,2020-04-29 19:24:31.674378,0.99666667,0.010409489,0.1,3.1136144161224366,9.341527156997472
9,2020-04-29 19:24:41.091862,0.998,0.010193915,0.1,3.732384514808655,9.326192935928702
10,2020-04-29 19:24:50.499454,0.99666667,0.016509179,0.07,3.645450472831726,9.249344464857131
11,2020-04-29 19:24:59.825378,0.99666667,0.014191274,0.15,4.394421672821045,9.42912023095414
12,2020-04-29 19:25:09.337108,0.998,0.013718235,0.09,3.862764668464661,9.294140296056867
13,2020-04-29 19:25:18.712329,0.99666667,0.013475523,0.11,6.0120641708374025,9.373505567200482
14,2020-04-29 19:25:28.163995,0.99733335,0.019450935,0.07,4.38960371017456,9.025598883628845
15,2020-04-29 19:25:37.266935,0.99666667,0.020592371,0.13,2.732080364227295,9.249797431752086
16,2020-04-29 19:25:46.598870,0.99733335,0.011081119,0.14,2.672347593307495,9.058106462936848
17,2020-04-29 19:25:55.733306,0.99666667,0.009301951,0.12,2.7387850999832155,9.07122635608539
18,2020-04-29 19:26:04.884108,0.99733335,0.008699803,0.08,3.058852791786194,9.252220834139735
