ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-29 19:23:26.228719,0.99733335,0.02643079,0.11,4.114322161674499,16.283157269936055
2,2020-04-29 19:23:42.667476,0.997,0.017383493,0.1,4.23489203453064,16.239495234098285
3,2020-04-29 19:23:59.002513,0.99733335,0.051544175,0.12,2.3055784702301025,16.120609366800636
4,2020-04-29 19:24:15.207067,0.99666667,0.016064893,0.08,2.635995697975159,15.81528862612322
5,2020-04-29 19:24:31.104613,0.99733335,0.009098309,0.08,3.0259141445159914,15.702985527925193
6,2020-04-29 19:24:46.892153,0.997,0.010502777,0.08,3.002280116081238,16.334366008173674
7,2020-04-29 19:25:03.310190,0.99733335,0.012732519,0.12,2.3795645952224733,15.720304321032017
8,2020-04-29 19:25:19.121261,0.997,0.00859098,0.06,2.475341796875,15.874638420064002
9,2020-04-29 19:25:35.071406,0.99733335,0.0074486705,0.03,2.8195056438446047,15.678412428125739
10,2020-04-29 19:25:50.826801,0.99733335,0.0081870705,0.09,2.922133469581604,16.304766830056906
11,2020-04-29 19:26:07.207025,0.998,0.0071751336,0.09,3.4114044904708862,15.890468736644834
12,2020-04-29 19:26:23.179138,0.99733335,0.011383181,0.13,3.2103302001953127,15.92882468085736
13,2020-04-29 19:26:39.194117,0.99733335,0.011086912,0.05,3.475849723815918,15.577414092142135
14,2020-04-29 19:26:54.856313,0.99766666,0.011808901,0.12,2.7226318597793577,16.265939638018608
15,2020-04-29 19:27:11.197631,0.99666667,0.0123150535,0.17,2.7163259506225588,16.255126473028213
16,2020-04-29 19:27:27.539152,0.9973,0.008394023,0.1,2.5032137632369995,15.795795020181686
17,2020-04-29 19:27:43.416685,0.99733335,0.009843197,0.12,2.3353076934814454,15.914394681807607
18,2020-04-29 19:27:59.415359,0.99703336,0.008301556,0.1,2.3287293314933777,16.32456393679604
19,2020-04-29 19:28:15.823803,0.9974333,0.007122301,0.13,2.64407799243927,16.108452002052218
20,2020-04-29 19:28:32.012960,0.9974333,0.007307843,0.19,2.6857571482658384,16.13358565280214
21,2020-04-29 19:28:48.228587,0.998,0.0060110693,0.22,2.897063636779785,15.816919076722115
22,2020-04-29 19:29:04.125311,0.9975,0.00956836,0.1,3.134523296356201,16.035509053152055
