ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-20 23:46:05.000518,0.16,2.2832735,0.13333334028720856,2.277526617050171,6.588494456838816
2,2020-07-20 23:46:11.849367,0.20683333,2.2339592,0.46666666865348816,2.14046311378479,4.960276701953262
3,2020-07-20 23:46:16.902004,0.3215,2.1693656,0.7333333492279053,1.8936545848846436,4.7822121726349
4,2020-07-20 23:46:21.816098,0.41716668,2.0702567,0.4333333373069763,2.0389435291290283,4.9531409740448
5,2020-07-20 23:46:26.856425,0.49833333,1.6513565,0.8333333134651184,0.8757196068763733,4.609780651982874
6,2020-07-20 23:46:31.559143,0.5965,1.3953335,0.5333333611488342,1.1976749897003174,4.878818711265922
7,2020-07-20 23:46:36.528041,0.75233334,0.83440167,0.8666666746139526,0.4079010784626007,4.7975999768823385
8,2020-07-20 23:46:41.457633,0.798,0.67575604,0.9333333373069763,0.31756076216697693,4.730394244659692
9,2020-07-20 23:46:46.259166,0.8635,0.463332,0.9666666388511658,0.30978477001190186,4.65987938689068
10,2020-07-20 23:46:51.019401,0.87916666,0.39806408,0.8999999761581421,0.3194691240787506,4.881208709906787
11,2020-07-20 23:46:55.971033,0.90816665,0.30265877,0.9666666388511658,0.15536169707775116,4.651164636947215
12,2020-07-20 23:47:00.694942,0.90683335,0.29777324,0.8666666746139526,0.29479172825813293,4.5778136420995
