ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-07-21 00:23:28.949387,0.16908333,2.258978,0.7333333492279053,2.158212184906006,14.216259865090251
2,2020-07-21 00:23:43.359161,0.3055,2.1730616,0.800000011920929,2.163341760635376,10.750392252812162
3,2020-07-21 00:23:54.224198,0.51558334,1.7217299,0.800000011920929,1.812404990196228,10.614350801799446
4,2020-07-21 00:24:04.898775,0.70991665,0.95747167,1.0,0.26265859603881836,10.049170329002663
5,2020-07-21 00:24:15.010577,0.83283335,0.56573606,1.0,0.11635244637727737,10.709118905942887
6,2020-07-21 00:24:25.791743,0.8935,0.35040507,0.9333333373069763,0.16495713591575623,10.361419026041403
