ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-07 10:58:27.981187,0.99733335,0.026796576,0.09,4.22266731262207,16.902533020824194
2,2020-05-07 10:58:45.100209,0.99666667,0.019423626,0.09,2.8569095134735107,16.490171839483082
3,2020-05-07 10:59:01.703787,0.997,0.010287584,0.1,5.612514638900757,16.313738870434463
4,2020-05-07 10:59:18.138229,0.99666667,0.010415336,0.1,4.832180428504944,16.24292339477688
5,2020-05-07 10:59:34.578716,0.99666667,0.041850492,0.11,2.409517216682434,16.25820163451135
6,2020-05-07 10:59:50.951288,0.99633336,0.02118808,0.13,2.8242858409881593,16.180105281993747
7,2020-05-07 11:00:07.252541,0.997,0.011083792,0.08,2.8469703674316404,16.4730723798275
8,2020-05-07 11:00:23.841562,0.99766666,0.009134105,0.08,3.0419687032699585,16.312757946550846
9,2020-05-07 11:00:40.268675,0.99733335,0.010489715,0.14,2.661258888244629,16.382085376419127
10,2020-05-07 11:00:56.842847,0.99733335,0.009929532,0.06,3.0988868713378905,15.439081863500178
11,2020-05-07 11:01:12.404813,0.997,0.011645941,0.12,4.88515875339508,15.787816119380295
12,2020-05-07 11:01:28.307896,0.99666667,0.02332997,0.09,2.817204809188843,16.43412818852812
13,2020-05-07 11:01:44.861422,0.997,0.007858008,0.09,3.3002994537353514,16.300582313910127
14,2020-05-07 11:02:01.351193,0.99666667,0.009706311,0.08,3.8050227403640746,16.25104026030749
15,2020-05-07 11:02:17.720808,0.99666667,0.01661269,0.12,3.065242040157318,16.046210220083594
16,2020-05-07 11:02:33.885036,0.997,0.013154129,0.1,2.728954291343689,16.076789769344032
17,2020-05-07 11:02:50.149173,0.99666667,0.009234482,0.18,2.914197301864624,16.05707711353898
18,2020-05-07 11:03:06.328053,0.9974,0.008606086,0.13,2.8048051595687866,15.972338538616896
19,2020-05-07 11:03:22.481428,0.99733335,0.01021331,0.09,2.715934324264526,16.244679955765605
20,2020-05-07 11:03:38.838882,0.99733335,0.009612796,0.08,2.869706463813782,16.23567248135805
21,2020-05-07 11:03:55.188893,0.997,0.010796474,0.07,4.360102701187134,16.119500127620995
22,2020-05-07 11:04:11.423866,0.99666667,0.017791236,0.05,2.9423965215682983,16.543513850308955
23,2020-05-07 11:04:28.082624,0.997,0.007914012,0.04,3.6212860107421876,17.478991485200822
24,2020-05-07 11:04:45.672101,0.99666667,0.009818093,0.15,3.556344199180603,16.648603201843798
25,2020-05-07 11:05:02.430529,0.99666667,0.016338343,0.09,3.2077146768569946,16.02292832545936
26,2020-05-07 11:05:18.575381,0.997,0.013130886,0.07,2.808604192733765,16.684824680909514
27,2020-05-07 11:05:35.375191,0.99666667,0.009273302,0.12,2.8814385890960694,16.461354992352426
28,2020-05-07 11:05:51.952741,0.997,0.008641489,0.07,2.9621963024139406,15.796781728044152
29,2020-05-07 11:06:07.863981,0.99733335,0.010225047,0.1,2.8140371322631834,16.54782708082348
30,2020-05-07 11:06:24.529843,0.99733335,0.0096228635,0.05,3.0536286354064943,16.189775680191815
31,2020-05-07 11:06:40.833039,0.997,0.010751499,0.09,4.097020769119263,16.276042114011943
32,2020-05-07 11:06:57.221751,0.99666667,0.017126292,0.11,2.531884789466858,16.0827031172812
33,2020-05-07 11:07:13.416760,0.997,0.007904657,0.09,3.287647581100464,16.332312238402665
34,2020-05-07 11:07:29.862300,0.99666667,0.009791339,0.09,3.6140818119049074,16.66775285359472
35,2020-05-07 11:07:46.641093,0.99666667,0.016122332,0.07,3.285731315612793,16.698681727051735
36,2020-05-07 11:08:03.455803,0.997,0.0130554,0.13,2.7506133794784544,16.29782540909946
37,2020-05-07 11:08:19.869498,0.99666667,0.009203502,0.11,2.7923545360565187,15.874665344133973
38,2020-05-07 11:08:35.855135,0.997,0.008592462,0.15,2.665817713737488,16.057466948404908
39,2020-05-07 11:08:52.023446,0.99733335,0.010242142,0.15,2.664802885055542,15.883564029820263
40,2020-05-07 11:09:08.023155,0.99733335,0.00960271,0.08,2.9386558294296266,16.276309739798307
41,2020-05-07 11:09:24.414248,0.997,0.010692704,0.07,4.083400726318359,15.911834324710071
42,2020-05-07 11:09:40.440466,0.99666667,0.016846446,0.1,2.7500930309295653,16.647828329354525
43,2020-05-07 11:09:57.204677,0.997,0.007876157,0.08,3.5518683195114136,16.286213543266058
44,2020-05-07 11:10:13.604595,0.99666667,0.0097547425,0.08,3.4100551843643188,16.39821470156312
45,2020-05-07 11:10:30.116351,0.99666667,0.015976403,0.14,3.069944977760315,16.57529179379344
46,2020-05-07 11:10:46.803521,0.997,0.012981465,0.13,2.6244125604629516,16.874946819618344
47,2020-05-07 11:11:03.789047,0.99666667,0.009156593,0.1,2.7018564224243162,15.79252074379474
48,2020-05-07 11:11:19.692436,0.997,0.008547136,0.13,2.7188304901123046,16.26429951749742
49,2020-05-07 11:11:36.069049,0.99733335,0.0102501325,0.09,2.7111641645431517,17.104467259719968
50,2020-05-07 11:11:53.283959,0.99733335,0.009588497,0.12,2.874939751625061,16.44702217169106
51,2020-05-07 11:12:09.844933,0.997,0.010628894,0.08,4.113926434516907,16.29398073721677
52,2020-05-07 11:12:26.250266,0.99666667,0.016665801,0.05,2.791357660293579,16.59714586660266
53,2020-05-07 11:12:42.961905,0.997,0.007843583,0.05,3.4336313724517824,16.301077702082694
54,2020-05-07 11:12:59.379369,0.99666667,0.009705031,0.1,3.8837921142578127,16.004000786691904
55,2020-05-07 11:13:15.495786,0.99666667,0.015862942,0.09,2.9066996812820434,16.585420911200345
56,2020-05-07 11:13:32.199714,0.997,0.012921848,0.12,2.7150655508041384,16.50441011507064
57,2020-05-07 11:13:48.812544,0.99666667,0.0091067925,0.16,2.6266189098358153,16.036522435955703
58,2020-05-07 11:14:04.961001,0.9971,0.008491579,0.16,2.60764627456665,16.007172831334174
59,2020-05-07 11:14:21.083003,0.99733335,0.010209188,0.14,2.6062191486358643,16.009585092775524
60,2020-05-07 11:14:37.205627,0.99733335,0.00954721,0.12,2.786955165863037,16.749988429248333
61,2020-05-07 11:14:54.066306,0.997,0.010562615,0.12,3.8258826971054076,15.95469075255096
62,2020-05-07 11:15:10.131691,0.99666667,0.016522614,0.09,2.6502788782119753,15.95277221314609
63,2020-05-07 11:15:26.197686,0.997,0.007791975,0.09,3.2411938905715942,15.72669381275773
64,2020-05-07 11:15:42.032949,0.99666667,0.009655132,0.07,3.10654935836792,16.59212786797434
65,2020-05-07 11:15:58.735973,0.99666667,0.015750853,0.15,3.04388427734375,16.036683940328658
66,2020-05-07 11:16:14.889500,0.997,0.012839733,0.22,2.685427355766296,16.01245157700032
67,2020-05-07 11:16:31.019442,0.99696666,0.00905156,0.11,2.7593727350234984,16.484552228823304
68,2020-05-07 11:16:47.612248,0.9973,0.008432878,0.09,2.7246381044387817,16.211801301687956
69,2020-05-07 11:17:03.940605,0.99733335,0.010143648,0.12,2.6631027698516845,17.02234810963273
70,2020-05-07 11:17:21.073768,0.99733335,0.009496085,0.1,2.8400763273239136,16.639372997917235
71,2020-05-07 11:17:37.826580,0.997,0.010483876,0.08,4.005742383003235,17.270910154096782
72,2020-05-07 11:17:55.212949,0.99666667,0.016372366,0.13,2.7054871320724487,16.15446356870234
73,2020-05-07 11:18:11.550604,0.997,0.0077199866,0.08,3.2299240708351133,15.83838636148721
74,2020-05-07 11:18:27.501781,0.99666667,0.009553865,0.08,3.107471966743469,16.264049324207008
75,2020-05-07 11:18:43.884801,0.99666667,0.015586681,0.09,3.117343473434448,16.093663142062724
76,2020-05-07 11:19:00.095497,0.997,0.012699135,0.23,2.5681163549423216,15.854601700790226
77,2020-05-07 11:19:16.068768,0.997,0.008972249,0.19,2.7742465257644655,16.087882528081536
