ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-05 23:25:32.942953,0.8373,0.5364131,0.84,1.3342248439788817,14.955393404699862
2,2020-05-05 23:25:48.068096,0.95853335,0.14874877,0.91,0.2306661127600819,14.592058547772467
3,2020-05-05 23:26:02.749975,0.98293334,0.067236856,0.94,0.23181304028257727,14.652076203376055
4,2020-05-05 23:26:17.495892,0.9880667,0.0409714,0.93,0.21781118497310673,14.623934842646122
5,2020-05-05 23:26:32.216161,0.994,0.022684878,0.98,0.12636382599048374,14.56431539170444
6,2020-05-05 23:26:46.882377,0.991,0.031883795,0.93,0.20828181537799537,14.574863260611892
7,2020-05-05 23:27:01.552512,0.9952,0.018964991,0.94,0.30270582027915227,14.540660202503204
8,2020-05-05 23:27:16.189468,0.99623334,0.014776852,0.95,0.1341191836139842,14.55237387213856
9,2020-05-05 23:27:30.832853,0.9946,0.020682422,0.97,0.09692276245477842,14.666146812960505
10,2020-05-05 23:27:45.593051,0.9963667,0.013165752,0.98,0.19396866353272343,14.534823565743864
11,2020-05-05 23:28:00.219870,0.9858,0.06257255,0.91,0.20403264909982682,14.310550279915333
12,2020-05-05 23:28:14.624764,0.9960667,0.013533958,0.97,0.17477620501376806,14.593360950239003
13,2020-05-05 23:28:29.311998,0.9961333,0.012973506,0.95,0.14377476484514773,14.54935381282121
14,2020-05-05 23:28:43.955393,0.9950333,0.022388013,0.99,0.028917477648792555,14.691625173203647
