ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-06 02:23:39.194800,0.997,0.021005413,0.1,2.4126994132995607,16.106700386852026
2,2020-05-06 02:23:55.699205,0.997,0.008200221,0.04,3.9728888034820558,15.954347996041179
3,2020-05-06 02:24:11.762854,0.997,0.016174942,0.09,2.6792818784713743,15.849266483448446
4,2020-05-06 02:24:27.710886,0.997,0.01996365,0.09,2.660358691215515,16.08218315243721
5,2020-05-06 02:24:43.891008,0.997,0.010037108,0.07,2.735258936882019,15.846407448872924
6,2020-05-06 02:24:59.842885,0.99666667,0.010403383,0.03,2.9090861558914183,16.22036109212786
7,2020-05-06 02:25:16.207194,0.997,0.009869275,0.2,2.9749945163726808,15.848424814641476
8,2020-05-06 02:25:32.152562,0.99666667,0.014049382,0.1,3.1930078983306887,15.95235843025148
9,2020-05-06 02:25:48.194045,0.99766666,0.0070271627,0.09,3.3150999784469604,16.215900426730514
10,2020-05-06 02:26:04.508832,0.99666667,0.014604489,0.09,2.8473737239837646,15.97980831284076
11,2020-05-06 02:26:20.577079,0.997,0.013947739,0.32,2.3163668394088743,15.820141396485269
12,2020-05-06 02:26:36.489571,0.9974,0.008113576,0.04,2.631412959098816,15.797395051456988
13,2020-05-06 02:26:52.385696,0.997,0.008353962,0.15,2.572434735298157,15.82061967998743
14,2020-05-06 02:27:08.283939,0.997,0.01015042,0.15,2.636872339248657,15.33270384464413
15,2020-05-06 02:27:23.703001,0.997,0.00936488,0.13,2.3121838212013244,15.601764244958758
16,2020-05-06 02:27:39.392423,0.99666667,0.00814764,0.25,2.926818013191223,16.017012460157275
17,2020-05-06 02:27:55.512647,0.9976,0.008602034,0.21,2.7871097803115843,16.09407502785325
18,2020-05-06 02:28:11.709815,0.99666667,0.011447181,0.34,2.81691837310791,15.86457406822592
19,2020-05-06 02:28:27.671761,0.9989,0.006256957,0.06,3.303803014755249,16.16716301627457
20,2020-05-06 02:28:43.937182,0.99666667,0.010927958,0.15,2.9331196546554565,15.775838064961135
21,2020-05-06 02:28:59.809526,0.997,0.01263819,0.27,2.3466115951538087,15.621988218277693
22,2020-05-06 02:29:15.507734,0.99763334,0.00870977,0.15,2.159066045284271,15.838979365304112
23,2020-05-06 02:29:31.440989,0.9971,0.007419216,0.2,2.215938401222229,15.50479612313211
24,2020-05-06 02:29:47.034224,0.997,0.008858182,0.19,2.5138129711151125,15.679090998135507
25,2020-05-06 02:30:02.805601,0.99756664,0.00838662,0.28,2.000793969631195,15.671532520093024
26,2020-05-06 02:30:18.578868,0.99733335,0.0070354547,0.37,2.31201856136322,15.891959575936198
27,2020-05-06 02:30:34.548490,0.9984667,0.007074418,0.21,2.460988187789917,15.750501094385982
28,2020-05-06 02:30:50.400452,0.99666667,0.008968,0.34,2.381809961795807,16.192753459326923
29,2020-05-06 02:31:06.693342,0.9989,0.005093665,0.21,2.785828733444214,15.735945018008351
30,2020-05-06 02:31:22.527349,0.99756664,0.009808059,0.12,2.964746189117432,15.886202299967408
31,2020-05-06 02:31:38.510973,0.9973,0.011736217,0.37,1.85723637342453,16.26798723358661
32,2020-05-06 02:31:54.881350,0.9979,0.0070508462,0.47,1.718409037590027,15.761690642684698
33,2020-05-06 02:32:10.740437,0.99813336,0.0059231934,0.39,1.8278521060943604,15.778254110366106
34,2020-05-06 02:32:26.616449,0.9975333,0.0062297173,0.28,2.031285750865936,16.01175227947533
35,2020-05-06 02:32:42.734677,0.9978667,0.006744525,0.54,1.4342391848564149,15.905399504117668
36,2020-05-06 02:32:58.738827,0.99803334,0.005263992,0.48,1.8197833180427552,15.80031811259687
37,2020-05-06 02:33:14.638861,0.99836665,0.0055729686,0.36,1.7774917602539062,15.918807151727378
38,2020-05-06 02:33:30.651371,0.99803334,0.0050859833,0.42,1.7572497487068177,15.760594269260764
39,2020-05-06 02:33:46.508571,0.9989667,0.0036955439,0.26,2.4685327291488646,15.86513361800462
40,2020-05-06 02:34:02.468162,0.9975,0.007519927,0.3,2.627664065361023,15.836872675456107
41,2020-05-06 02:34:18.407521,0.99763334,0.012143431,0.35,1.8748037934303283,15.818022813647985
42,2020-05-06 02:34:34.323326,0.99806666,0.007026615,0.53,1.3632284998893738,15.686407670378685
43,2020-05-06 02:34:50.088204,0.99836665,0.005127714,0.6,1.2472451627254486,15.417094008997083
44,2020-05-06 02:35:05.601586,0.9984667,0.004469148,0.45,1.5141580700874329,15.585646789520979
45,2020-05-06 02:35:21.269027,0.9981,0.0054014106,0.52,1.3885799765586853,15.760635187849402
46,2020-05-06 02:35:37.127557,0.99813336,0.0051004305,0.54,1.5454977691173553,15.823999421671033
47,2020-05-06 02:35:53.031139,0.9983,0.005750829,0.49,1.2247183740139007,15.687364125624299
48,2020-05-06 02:36:08.818179,0.9985667,0.004085916,0.65,1.0035210967063903,15.644387395121157
49,2020-05-06 02:36:24.540591,0.9992333,0.0029585299,0.46,1.6163964867591858,15.852562772110105
50,2020-05-06 02:36:40.490793,0.99873334,0.0037690157,0.5,1.8483541786670685,15.249364572577178
51,2020-05-06 02:36:55.818061,0.9984,0.007946923,0.54,1.2163463354110717,15.915585925802588
52,2020-05-06 02:37:11.822153,0.9981667,0.005054572,0.64,1.1243984520435333,15.551974235102534
53,2020-05-06 02:37:27.459512,0.9988,0.0040182685,0.67,1.045692777633667,15.752085331827402
54,2020-05-06 02:37:43.288735,0.9991,0.0029944195,0.58,1.0273548066616058,15.645972542464733
55,2020-05-06 02:37:59.010353,0.99883336,0.0034703114,0.63,0.8675820529460907,15.604655724950135
56,2020-05-06 02:38:14.720057,0.99866664,0.003983294,0.39,1.5819542467594148,15.91295778658241
57,2020-05-06 02:38:30.733315,0.9987,0.004015584,0.62,0.9790111124515534,15.792560828849673
58,2020-05-06 02:38:46.627782,0.9989333,0.003413652,0.49,1.1306654453277587,15.836495297029614
59,2020-05-06 02:39:02.561912,0.99943334,0.0020757595,0.46,1.351386511325836,15.838145202957094
60,2020-05-06 02:39:18.496016,0.9989,0.0034191676,0.49,1.4493290424346923,15.822023642249405
61,2020-05-06 02:39:34.414132,0.99836665,0.005305983,0.59,0.9426635086536408,15.69028521887958
62,2020-05-06 02:39:50.192030,0.9989,0.0032340384,0.76,0.837638795375824,15.798649162054062
63,2020-05-06 02:40:06.075571,0.99906665,0.0029898826,0.74,0.7130157798528671,15.553260983899236
64,2020-05-06 02:40:21.705584,0.9995,0.0022214062,0.63,0.8957310318946838,15.768049918115139
65,2020-05-06 02:40:37.563238,0.9989667,0.0028260045,0.75,0.6965088605880737,15.888725800439715
66,2020-05-06 02:40:53.544674,0.9989667,0.0028501337,0.59,1.0000499427318572,15.750510626472533
67,2020-05-06 02:41:09.387064,0.9992667,0.0023411468,0.66,0.9907117575407028,15.586241357028484
68,2020-05-06 02:41:25.062167,0.9993,0.002254076,0.57,1.13746218085289,15.813407501205802
69,2020-05-06 02:41:40.950948,0.99946666,0.0017213563,0.62,0.9275739192962646,15.677613383159041
70,2020-05-06 02:41:56.722763,0.9992,0.0022498537,0.7,0.8181501656770707,15.809987463988364
71,2020-05-06 02:42:12.616809,0.9985667,0.0044197226,0.7,0.8328179180622101,15.624250523746014
72,2020-05-06 02:42:28.340122,0.9992333,0.0024044241,0.69,0.8217847764492034,15.95208319555968
73,2020-05-06 02:42:44.393323,0.9989333,0.0027999599,0.7,0.8292658120393753,15.852151609957218
74,2020-05-06 02:43:00.344590,0.9993,0.0023523518,0.68,0.7074277460575104,15.818758550100029
75,2020-05-06 02:43:16.264050,0.9992333,0.0022227804,0.88,0.5068702042102814,15.879070640541613
76,2020-05-06 02:43:32.209207,0.99943334,0.0020391697,0.69,0.8421621948480607,15.719598793424666
77,2020-05-06 02:43:48.026173,0.99936664,0.0019908305,0.76,0.803396713733673,15.949239159934223
78,2020-05-06 02:44:04.070462,0.9996,0.0014927358,0.79,0.722425676882267,15.717944223433733
79,2020-05-06 02:44:19.895483,0.9992333,0.0023231148,0.68,0.9606823921203613,15.7755045928061
80,2020-05-06 02:44:35.771199,0.9993333,0.0017946791,0.66,0.983591440320015,15.762006541714072
81,2020-05-06 02:44:51.630520,0.9988667,0.0039698994,0.75,0.6554608851671219,15.928422250784934
82,2020-05-06 02:45:07.655171,0.99943334,0.0018015606,0.79,0.5140549421310425,15.894234351813793
83,2020-05-06 02:45:23.633130,0.9992333,0.0020661287,0.79,0.6430527687072753,15.758872570469975
84,2020-05-06 02:45:39.490481,0.99946666,0.0018602192,0.81,0.4885327711701393,15.820625664666295
85,2020-05-06 02:45:55.408974,0.99946666,0.0015610908,0.82,0.5138141363859177,15.739801463671029
86,2020-05-06 02:46:11.227186,0.9995,0.0016385973,0.69,0.942004443705082,15.923623093403876
87,2020-05-06 02:46:27.253522,0.9993,0.0022603427,0.82,0.5718889646232128,15.779761319980025
88,2020-05-06 02:46:43.130911,0.9996333,0.0011827669,0.68,0.9828236013650894,15.689615157432854
89,2020-05-06 02:46:58.920157,0.9994,0.0015463273,0.75,0.7180087596178055,15.933323118835688
90,2020-05-06 02:47:14.940134,0.9993333,0.0020742847,0.73,0.8160231947898865,15.566121676005423
91,2020-05-06 02:47:30.594328,0.99913335,0.0023089603,0.88,0.3738988734781742,15.760913422331214
92,2020-05-06 02:47:46.443087,0.9995,0.0015118095,0.84,0.5013019874691963,15.823660383932292
93,2020-05-06 02:48:02.368245,0.99916667,0.0022954412,0.81,0.5259385734796524,15.874764662235975
94,2020-05-06 02:48:18.341694,0.9992333,0.002357653,0.75,0.6748528905212879,16.212769700214267
95,2020-05-06 02:48:34.640816,0.99913335,0.003168424,0.72,0.7857051730155945,15.97234710957855
96,2020-05-06 02:48:50.700338,0.9994,0.0017408372,0.74,0.790725352615118,15.72141497489065
97,2020-05-06 02:49:06.522057,0.9995667,0.0015584195,0.83,0.5349946081638336,15.707891763187945
98,2020-05-06 02:49:22.328195,0.9996667,0.0011416066,0.83,0.43783032447099685,15.655114179477096
99,2020-05-06 02:49:38.082792,0.99943334,0.0015770994,0.76,0.5484695494174957,15.911237630993128
100,2020-05-06 02:49:54.092032,0.9996333,0.0014991455,0.76,0.6446233600378036,15.773242010734975
101,2020-05-06 02:50:09.962307,0.99906665,0.002540482,0.74,0.5897265315055847,15.904118387028575
102,2020-05-06 02:50:25.952564,0.99936664,0.0019709708,0.81,0.5762238368391991,15.821686592884362
103,2020-05-06 02:50:41.877156,0.99906665,0.0021651986,0.8,0.5850824058055878,15.749219789169729
104,2020-05-06 02:50:57.721249,0.9996333,0.0016589442,0.86,0.39642909094691275,15.75742390472442
105,2020-05-06 02:51:13.575601,0.99943334,0.0019750474,0.86,0.37423235923051834,15.368530170992017
106,2020-05-06 02:51:29.022773,0.99953336,0.0012468111,0.84,0.35806639678776264,15.76179987937212
107,2020-05-06 02:51:44.880739,0.9995,0.001358994,0.84,0.5962087258696556,15.906698524020612
108,2020-05-06 02:52:00.856006,0.9992667,0.0027931603,0.63,1.0858159959316254,15.761156029999256
109,2020-05-06 02:52:16.717516,0.9994,0.0016595375,0.75,0.6096547484397888,15.564041863195598
110,2020-05-06 02:52:32.364139,0.99906665,0.0025039632,0.74,0.6115766704082489,15.696963524445891
111,2020-05-06 02:52:48.160471,0.9992,0.0022682382,0.8,0.6132209051400423,15.944529474712908
112,2020-05-06 02:53:04.202600,0.99946666,0.0015684635,0.84,0.43580486997962,15.87969873379916
113,2020-05-06 02:53:20.180253,0.9993333,0.0020020728,0.86,0.388880030810833,15.967743869870901
114,2020-05-06 02:53:36.246480,0.9995667,0.0012167903,0.9,0.29585005547851323,15.702428388409317
115,2020-05-06 02:53:52.046139,0.9996333,0.001183192,0.89,0.33420912772417066,15.873911751434207
116,2020-05-06 02:54:08.018195,0.9996,0.0010539581,0.84,0.6479508623480796,15.821340588852763
117,2020-05-06 02:54:23.934578,0.99953336,0.001322648,0.89,0.3194561131298542,15.99530462641269
118,2020-05-06 02:54:40.033608,0.9998,0.000908711,0.91,0.23683732189238071,15.689610741101205
