ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-07 20:56:48.734860,0.8416945,0.46750054,0.93,0.19512633942067623,47.22411440871656
2,2020-05-07 20:57:36.152696,0.9832639,0.05563541,0.95,0.14498493150072136,46.95476219058037
3,2020-05-07 20:58:23.214761,0.9879722,0.04459976,0.98,0.06957764993969703,46.45727611333132
4,2020-05-07 20:59:09.780716,0.99204165,0.02954025,0.96,0.15280881653379766,45.43927696812898
5,2020-05-07 20:59:55.326687,0.9932361,0.023887634,0.95,0.2447796812134925,46.02026058733463
6,2020-05-07 21:00:41.451498,0.99322224,0.025338061,0.96,0.09135049605787345,45.92214768379927
7,2020-05-07 21:01:27.484795,0.9946945,0.01928323,0.97,0.09260141010090592,45.35368208680302
8,2020-05-07 21:02:12.958360,0.9955417,0.01695173,0.96,0.1599428897638017,46.066574519500136
9,2020-05-07 21:02:59.131673,0.99626386,0.013872172,0.97,0.17198129015642963,45.689305232837796
10,2020-05-07 21:03:44.933416,0.99570835,0.015110845,0.97,0.13102049673252622,47.51906498800963
11,2020-05-07 21:04:32.562917,0.9968889,0.011665563,0.98,0.04337210093469821,49.06217471882701
12,2020-05-07 21:05:21.740869,0.99591666,0.015466241,0.98,0.04949591397607946,51.50759761314839
13,2020-05-07 21:06:13.340508,0.99705553,0.010481649,0.98,0.11137429952232196,50.787931873463094
14,2020-05-07 21:07:04.238748,0.99659723,0.011844976,1.0,0.0017528614385415864,51.9519373383373
