ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-29 15:05:58.784425,0.9968333,0.02672349,0.21,2.4928295850753783,31.37217448791489
2,2020-04-29 15:06:30.306894,0.997,0.009729143,0.09,3.2925731420516966,29.832483655307442
3,2020-04-29 15:07:00.196365,0.997,0.020377276,0.11,2.414964962005615,28.736575489863753
4,2020-04-29 15:07:29.021505,0.9968333,0.0111681335,0.09,2.6734592437744142,29.52775968797505
5,2020-04-29 15:07:58.609990,0.99666667,0.00933518,0.11,3.1122862577438353,29.323883899953216
6,2020-04-29 15:08:28.017921,0.99666667,0.011380055,0.06,3.0035792350769044,30.882866004947573
7,2020-04-29 15:08:58.940788,0.99666667,0.012784319,0.12,2.4865720748901365,29.04283408774063
8,2020-04-29 15:09:28.065956,0.99733335,0.008061533,0.12,2.741314744949341,31.392273537814617
9,2020-04-29 15:09:59.504681,0.9971667,0.011539964,0.19,2.8126956462860107,29.54239924577996
10,2020-04-29 15:10:29.121707,0.9968333,0.013087034,0.13,2.663087034225464,31.84900296619162
11,2020-04-29 15:11:01.027250,0.9970667,0.009290164,0.19,2.431005072593689,30.173666039016098
12,2020-04-29 15:11:31.277106,0.99693334,0.0094668325,0.25,2.46719491481781,29.54979144083336
13,2020-04-29 15:12:00.905403,0.9974333,0.0089012245,0.12,2.744617199897766,29.83369593694806
14,2020-04-29 15:12:30.812469,0.9971667,0.009621018,0.16,2.7613110065460207,29.95953645929694
15,2020-04-29 15:13:00.828321,0.99668336,0.012186689,0.18,2.5563008308410646,29.042381932027638
16,2020-04-29 15:13:29.945052,0.99733335,0.008956468,0.24,2.4087523221969604,32.329044558573514
17,2020-04-29 15:14:02.313111,0.99698335,0.008987358,0.21,2.367040419578552,28.644949433859438
18,2020-04-29 15:14:31.028398,0.99728334,0.008113525,0.06,2.6361547470092774,29.930492079351097
19,2020-04-29 15:15:01.033984,0.9971667,0.008834263,0.18,2.569770622253418,31.39252938097343
20,2020-04-29 15:15:32.500074,0.9968167,0.010599264,0.16,2.473738741874695,32.801849799696356
21,2020-04-29 15:16:05.375325,0.9974833,0.008074857,0.27,2.2215317845344544,30.449484697077423
22,2020-04-29 15:16:35.898161,0.9974667,0.00812658,0.17,2.174940252304077,32.1093080653809
23,2020-04-29 15:17:08.080542,0.99795,0.0069654705,0.15,2.288826036453247,31.02951678307727
24,2020-04-29 15:17:39.188928,0.9974167,0.0077267857,0.16,2.343243455886841,31.27850309992209
25,2020-04-29 15:18:10.537842,0.9968333,0.008663972,0.17,2.246247148513794,30.141965148970485
26,2020-04-29 15:18:40.755271,0.9975167,0.007338872,0.28,1.8915274620056153,32.33520982693881
27,2020-04-29 15:19:13.166783,0.99736667,0.0072425012,0.26,1.874575674533844,31.375058451667428
28,2020-04-29 15:19:44.619002,0.99826664,0.0055168844,0.46,1.6824316382408142,32.01715408824384
29,2020-04-29 15:20:16.711576,0.9978833,0.0060488554,0.26,1.9261419773101807,28.968577961903065
30,2020-04-29 15:20:45.752525,0.99761665,0.0063765687,0.36,1.7322746872901917,32.021375879179686
31,2020-04-29 15:21:17.817751,0.99805,0.005704361,0.37,1.8011374354362488,29.51465377723798
32,2020-04-29 15:21:47.402781,0.9975833,0.006878352,0.38,1.576659095287323,30.338529417756945
33,2020-04-29 15:22:17.785022,0.99801666,0.0055978494,0.32,1.6910729885101319,29.510467091109604
34,2020-04-29 15:22:47.375575,0.9981,0.00553684,0.57,1.4033291697502137,32.247622809838504
35,2020-04-29 15:23:19.703521,0.99808335,0.00491019,0.5,1.4514369249343873,29.7515542418696
36,2020-04-29 15:23:49.537938,0.9985333,0.004212278,0.47,1.321794468164444,30.09463658183813
37,2020-04-29 15:24:19.706508,0.9978667,0.005218034,0.53,1.4521190404891968,30.376098627224565
38,2020-04-29 15:24:50.155611,0.9985833,0.004710368,0.51,1.268741637468338,32.42959872120991
39,2020-04-29 15:25:22.627428,0.99848336,0.004089301,0.47,1.406909430027008,29.813683688640594
40,2020-04-29 15:25:52.521526,0.99798334,0.0048281346,0.57,1.1930123329162599,33.71257991809398
41,2020-04-29 15:26:26.274643,0.9986167,0.004082266,0.61,1.1235273480415344,29.544079600833356
42,2020-04-29 15:26:55.899733,0.99841666,0.0044198493,0.84,0.7854955434799195,32.218776661902666
43,2020-04-29 15:27:28.186289,0.9992667,0.0028719008,0.67,0.9873978734016419,29.80710711935535
44,2020-04-29 15:27:58.072930,0.99903333,0.0028179085,0.61,1.0895458340644837,30.684008782263845
45,2020-04-29 15:28:28.796991,0.99868333,0.003956149,0.64,0.9298952609300614,29.315132741816342
46,2020-04-29 15:28:58.189408,0.99905,0.0028166776,0.68,0.9694626450538635,31.193752221763134
47,2020-04-29 15:29:29.434571,0.99868333,0.0038575893,0.62,1.203143936395645,29.823381510097533
48,2020-04-29 15:29:59.330229,0.99878335,0.003928653,0.64,1.0275091469287871,32.637206074781716
49,2020-04-29 15:30:32.043826,0.99878335,0.0035363133,0.81,0.736600261926651,30.87219299469143
50,2020-04-29 15:31:02.991169,0.9991,0.002975734,0.69,0.8807471841573715,30.903911238070577
51,2020-04-29 15:31:33.944754,0.99918336,0.0026953374,0.78,0.6429392993450165,29.160646015778184
52,2020-04-29 15:32:03.185997,0.999,0.0029102552,0.82,0.7074706524610519,32.21008079871535
53,2020-04-29 15:32:35.471063,0.99895,0.0036235899,0.75,0.7348188757896423,30.76852985098958
54,2020-04-29 15:33:06.316726,0.9992833,0.0023930308,0.8,0.7280644953250885,32.67268016887829
55,2020-04-29 15:33:39.066007,0.99908334,0.0027596736,0.77,0.7128970474004745,31.70453118905425
56,2020-04-29 15:34:10.851393,0.99913335,0.002612902,0.75,0.7669365108013153,33.20690515823662
57,2020-04-29 15:34:44.142222,0.99903333,0.003045175,0.83,0.543021734058857,30.21385988360271
58,2020-04-29 15:35:14.426431,0.9992833,0.0021521708,0.79,0.6940932124853134,31.434043959714472
59,2020-04-29 15:35:45.903898,0.99908334,0.002289193,0.69,0.810320007801056,30.153373445849866
60,2020-04-29 15:36:16.132147,0.99911666,0.002411922,0.68,0.7379879474639892,32.18319995095953
61,2020-04-29 15:36:48.394728,0.9993333,0.002160542,0.74,0.7323008060455323,32.57177147595212
62,2020-04-29 15:37:21.047232,0.99925,0.0021218446,0.83,0.48421734273433686,30.907741806004196
63,2020-04-29 15:37:52.019767,0.9994,0.0021677145,0.74,0.6876291692256927,29.75030004698783
64,2020-04-29 15:38:21.845193,0.99938333,0.0020576098,0.78,0.7143747806549072,32.06030470319092
65,2020-04-29 15:38:53.984293,0.99918336,0.0024232503,0.8,0.5858462661504745,30.672738641966134
66,2020-04-29 15:39:24.748973,0.9993167,0.0020759366,0.76,0.7727779373526573,33.184390786103904
67,2020-04-29 15:39:57.974125,0.99903333,0.0031315994,0.75,0.7226850003004074,29.021580033004284
68,2020-04-29 15:40:27.075390,0.99918336,0.002427607,0.8,0.5735875234007836,32.475078511051834
69,2020-04-29 15:40:59.601725,0.99911666,0.0024722773,0.77,0.7138135462999344,30.44900256814435
70,2020-04-29 15:41:30.124926,0.99911666,0.00246246,0.76,0.5371505469083786,31.76476733479649
71,2020-04-29 15:42:01.933683,0.99935,0.0021014165,0.9,0.4553761214017868,29.329553680028766
72,2020-04-29 15:42:31.341436,0.99948335,0.0017440527,0.89,0.45385198295116425,31.205885824747384
73,2020-04-29 15:43:02.585987,0.99965,0.0012904898,0.89,0.36738231480121614,29.754693985916674
74,2020-04-29 15:43:32.414256,0.9996667,0.0014609076,0.91,0.3805635437369347,31.624187102075666
75,2020-04-29 15:44:04.083080,0.9996167,0.0013970488,0.92,0.2937644746154547,29.356561173219234
76,2020-04-29 15:44:33.516215,0.9996167,0.001235518,0.87,0.4233279176056385,31.827968223020434
77,2020-04-29 15:45:05.385866,0.9992833,0.0019607623,0.72,0.8895166039466857,30.112365992739797
78,2020-04-29 15:45:35.572932,0.99911666,0.0030151305,0.69,0.8582718133926391,31.120975171215832
79,2020-04-29 15:46:06.736953,0.99905,0.003095628,0.76,0.8052533298730851,30.120761407073587
80,2020-04-29 15:46:36.929115,0.99913335,0.0024176342,0.8,0.5941276907920837,32.21516447328031
81,2020-04-29 15:47:09.189635,0.9993167,0.0020804133,0.91,0.3820674404501915,29.748712663073093
82,2020-04-29 15:47:39.018001,0.99951667,0.0016940475,0.84,0.4386219590902328,30.82755958288908
83,2020-04-29 15:48:09.884996,0.9997333,0.0011960788,0.92,0.3458401471376419,29.496492528822273
84,2020-04-29 15:48:39.461074,0.9995833,0.001508744,0.84,0.4642094328999519,32.225687221158296
85,2020-04-29 15:49:11.739863,0.99948335,0.0016568451,0.85,0.4480543553829193,29.856954674236476
86,2020-04-29 15:49:41.669442,0.99965,0.0012283539,0.89,0.3875718615949154,32.080462543759495
87,2020-04-29 15:50:13.790578,0.99943334,0.001717669,0.86,0.3828801900148392,29.0391676989384
88,2020-04-29 15:50:42.904341,0.99955,0.0018067672,0.86,0.45537997856736184,31.41235553007573
89,2020-04-29 15:51:14.393216,0.9996333,0.0011154825,0.87,0.3920521691441536,30.219795821700245
90,2020-04-29 15:51:44.690829,0.99955,0.0014184276,0.85,0.4106357365846634,32.09594649076462
91,2020-04-29 15:52:16.830526,0.9995833,0.0011442964,0.86,0.39742715992033484,29.760809510946274
92,2020-04-29 15:52:46.664503,0.99955,0.0014773536,0.79,0.5942649453878402,33.15053719189018
93,2020-04-29 15:53:19.858785,0.9996833,0.0010899093,0.85,0.48496427685022353,30.29359429795295
94,2020-04-29 15:53:50.229678,0.99945,0.001661627,0.85,0.4480699196457863,33.953521026298404
