ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-29 14:47:44.591941,0.99666667,0.024322515,0.1,2.8836851358413695,27.71400299994275
2,2020-04-29 14:48:12.518891,0.99777776,0.0076742307,0.07,3.995683431625366,27.343825646210462
3,2020-04-29 14:48:39.943170,0.99666667,0.023173274,0.06,2.5825377464294434,26.430421149823815
4,2020-04-29 14:49:06.473361,0.9968889,0.0119581,0.09,3.5493367433547975,26.378703515976667
5,2020-04-29 14:49:32.944763,0.9971111,0.015800018,0.18,2.437700963020325,25.943157359957695
6,2020-04-29 14:49:58.942050,0.9971111,0.011735677,0.2,3.494110417366028,26.49961313791573
7,2020-04-29 14:50:25.531148,0.99733335,0.01422394,0.11,2.7246021032333374,26.543244113679975
8,2020-04-29 14:50:52.154095,0.9969111,0.009869799,0.09,3.4437230825424194,26.62777020316571
9,2020-04-29 14:51:18.880631,0.99777776,0.008156034,0.13,2.9853408336639404,26.484856629744172
10,2020-04-29 14:51:45.423679,0.99733335,0.01253284,0.07,2.6808861255645753,27.17783507797867
11,2020-04-29 14:52:12.686772,0.9971111,0.00981282,0.11,2.6697690010070803,26.17225171159953
12,2020-04-29 14:52:38.942023,0.9968889,0.01028797,0.13,2.538844609260559,27.689822268206626
13,2020-04-29 14:53:06.719330,0.9968889,0.009180742,0.14,3.1264111042022704,26.527904708869755
14,2020-04-29 14:53:33.339984,0.9971111,0.013467457,0.08,3.2199281454086304,27.95491844508797
15,2020-04-29 14:54:01.376004,0.99777776,0.008559058,0.23,2.568843722343445,26.10227588331327
16,2020-04-29 14:54:27.558891,0.99826664,0.006892712,0.12,2.8345337867736817,26.775941587984562
17,2020-04-29 14:54:54.426463,0.9971111,0.0110831,0.11,2.6751235485076905,26.102678237017244
