ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-01 12:43:12.116813,0.115666665,2.3044636,0.15,2.288729190826416,5.8917996420000005
2,2020-06-01 12:43:18.184250,0.119666666,2.2867804,0.21666667,2.272794485092163,6.697674284000001
3,2020-06-01 12:43:24.979919,0.196,2.2568467,0.18333334,2.2358012199401855,7.221848755
4,2020-06-01 12:43:32.299099,0.197,2.2001064,0.38333333,2.1339735984802246,6.328005733000005
5,2020-06-01 12:43:38.726843,0.24666667,2.1930482,0.36666667,2.0745246410369873,6.386251094999999
6,2020-06-01 12:43:45.214229,0.413,1.9505863,0.56666666,1.4595351219177246,6.3766961169999945
7,2020-06-01 12:43:51.685611,0.229,2.698638,0.3,2.248654842376709,6.367720975000005
8,2020-06-01 12:43:58.148149,0.253,2.2166505,0.3,2.1371958255767822,6.370128755000003
9,2020-06-01 12:44:04.623093,0.28633332,2.021818,0.36666667,1.7532130479812622,6.3671055389999935
10,2020-06-01 12:44:11.111198,0.318,1.910472,0.5833333,1.3990788459777832,6.340340699000009
11,2020-06-01 12:44:17.545397,0.46366668,1.8332614,0.43333334,1.63935387134552,6.278864240999994
12,2020-06-01 12:44:23.917145,0.587,1.3651577,0.75,0.9945589303970337,6.337897106
