ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-08 14:39:06.361364,0.1745,2.1674874,0.08,2.3059637546539307,7.0005973586812615
2,2020-06-08 14:39:13.555333,0.311,2.5115967,0.08,2.308497190475464,6.768716127611697
3,2020-06-08 14:39:20.444281,0.16733333,2.238626,0.08,2.3144257068634033,6.761724386364222
4,2020-06-08 14:39:27.322093,0.24316667,2.1681674,0.12,2.3960118293762207,6.747334451414645
5,2020-06-08 14:39:34.173513,0.2835,2.344771,0.14,2.3049182891845703,6.528579622507095
6,2020-06-08 14:39:40.820645,0.21316667,2.210054,0.06,2.3093149662017822,6.690498975105584
7,2020-06-08 14:39:47.611775,0.1585,2.1851838,0.06,2.3533079624176025,6.650206819176674
8,2020-06-08 14:39:54.363275,0.27183333,2.1384084,0.16,2.3117172718048096,6.637293674983084
9,2020-06-08 14:40:01.118405,0.28483334,2.1568596,0.12,2.3142616748809814,6.58587049972266
10,2020-06-08 14:40:07.808042,0.28333333,2.082401,0.12,2.251234531402588,6.615542970597744
11,2020-06-08 14:40:14.529178,0.312,2.1011426,0.42,2.138014793395996,6.738300492987037
12,2020-06-08 14:40:21.373020,0.40616667,1.9666553,0.22,2.079035997390747,6.63119660038501
13,2020-06-08 14:40:28.105756,0.4255,1.8367764,0.52,1.842849612236023,6.421990022994578
14,2020-06-08 14:40:34.644027,0.61866665,1.3864471,0.74,1.1901729106903076,6.633376568555832
15,2020-06-08 14:40:41.390865,0.6741667,1.2035031,0.64,1.1867280006408691,6.606107737869024
16,2020-06-08 14:40:48.102917,0.7223333,1.0172343,0.72,0.9114276170730591,6.631487334147096
17,2020-06-08 14:40:54.834733,0.7506667,0.88786733,0.84,0.7352275848388672,6.676755808293819
18,2020-06-08 14:41:01.630335,0.764,0.8181672,0.92,0.5661043524742126,6.53207337949425
