ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-08 14:39:16.305838,0.34377778,2.3970451,0.1,2.3067781925201416,9.497380137443542
2,2020-06-08 14:39:25.951309,0.24,2.2394068,0.08,2.3016998767852783,9.430209770798683
3,2020-06-08 14:39:35.470307,0.237,2.2339158,0.1,2.3134114742279053,9.072949767112732
4,2020-06-08 14:39:44.624667,0.2757778,2.204198,0.08,2.2864437103271484,9.16086714155972
5,2020-06-08 14:39:53.856755,0.33766666,2.2257187,0.04,2.295459508895874,8.836798317730427
6,2020-06-08 14:40:02.811043,0.24044445,2.1709464,0.24,2.2801663875579834,9.11514402832836
7,2020-06-08 14:40:12.024889,0.30477777,2.1470008,0.04,2.291541337966919,8.776888320222497
8,2020-06-08 14:40:20.916596,0.28344443,2.1330261,0.08,2.3126354217529297,9.393180184066296
9,2020-06-08 14:40:30.407965,0.3427778,2.1087787,0.22,2.284682512283325,9.146029932424426
10,2020-06-08 14:40:39.654055,0.32544443,2.100467,0.1,2.2842836380004883,9.005783072672784
11,2020-06-08 14:40:48.771840,0.34522223,2.0579123,0.3,2.1761276721954346,9.047522161155939
12,2020-06-08 14:40:57.905512,0.40866667,1.9965363,0.3,2.1728267669677734,8.74279522895813
13,2020-06-08 14:41:06.720734,0.41722223,1.9044559,0.4,1.8872812986373901,9.208202242851257
14,2020-06-08 14:41:16.038829,0.5198889,1.6631049,0.36,1.8903822898864746,8.908199873752892
15,2020-06-08 14:41:25.022389,0.54822224,1.5555327,0.4,1.687124490737915,8.966047381982207
16,2020-06-08 14:41:34.054565,0.5326667,1.5242528,0.7,1.1704789400100708,8.870679999701679
17,2020-06-08 14:41:42.990467,0.6524444,1.2194911,0.74,1.1330382823944092,8.745777511969209
18,2020-06-08 14:41:51.819629,0.6893333,1.077214,0.86,0.669098436832428,9.254309638403356
19,2020-06-08 14:42:01.160881,0.70955557,0.9893559,0.92,0.6071929931640625,8.795258523896337
