ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-08 14:29:00.842318,0.18322222,2.1667624,0.14,2.320387840270996,11.877532443962991
2,2020-06-08 14:29:12.896342,0.27466667,2.0995815,0.26,2.307488441467285,11.246341846883297
3,2020-06-08 14:29:24.257397,0.2827778,2.1543972,0.1,2.2770533561706543,11.057285524904728
4,2020-06-08 14:29:35.409614,0.21644445,2.0838232,0.1,2.243316650390625,11.745322128757834
5,2020-06-08 14:29:47.265152,0.29744443,2.0077097,0.14,2.206597089767456,11.136579506099224
6,2020-06-08 14:29:58.498037,0.28444445,2.0260916,0.5,2.1170401573181152,10.831160507164896
7,2020-06-08 14:30:09.469805,0.46066666,1.8533225,0.46,1.9495211839675903,10.783046474680305
8,2020-06-08 14:30:20.378465,0.51644444,1.7388595,0.52,1.613852858543396,11.5399736687541
9,2020-06-08 14:30:32.045522,0.5431111,1.6018531,0.66,1.5314364433288574,10.336961732245982
10,2020-06-08 14:30:42.510001,0.6652222,1.2865449,0.68,1.2012971639633179,10.869977787137032
11,2020-06-08 14:30:53.507325,0.7268889,1.0429859,0.62,1.2496334314346313,12.240032457746565
12,2020-06-08 14:31:05.870540,0.7628889,0.8380096,0.8,0.6147130131721497,11.219068272970617
13,2020-06-08 14:31:17.217869,0.7621111,0.8657423,0.92,0.5597409605979919,10.685854434967041
