ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-08 14:30:38.698319,0.36444443,2.1263733,0.24,2.2954134941101074,9.330084507353604
2,2020-06-08 14:30:48.175472,0.36044446,2.3248029,0.1,2.2961666584014893,9.34932057093829
3,2020-06-08 14:30:57.638114,0.25955555,2.214589,0.12,2.297696352005005,9.018660814501345
4,2020-06-08 14:31:06.739878,0.3238889,2.140764,0.1,2.2829599380493164,8.926445934921503
5,2020-06-08 14:31:15.751745,0.33055556,2.299588,0.14,2.2858595848083496,8.64529322180897
6,2020-06-08 14:31:24.462629,0.25666666,2.1958442,0.24,2.2903804779052734,8.824639305472374
7,2020-06-08 14:31:33.374372,0.36544445,2.1641254,0.3,2.2539896965026855,8.66456456296146
8,2020-06-08 14:31:42.140441,0.37522224,2.0828192,0.36,2.13592267036438,9.052832539193332
9,2020-06-08 14:31:51.291366,0.40633333,1.9729766,0.24,2.140511989593506,9.024346511811018
10,2020-06-08 14:32:00.425865,0.465,1.808755,0.18,2.078796148300171,8.926121457479894
11,2020-06-08 14:32:09.447403,0.41288888,1.7098672,0.44,1.6515997648239136,9.01645586360246
12,2020-06-08 14:32:18.528901,0.5597778,1.445727,0.6,1.4566962718963623,8.680454768240452
13,2020-06-08 14:32:27.290268,0.60433334,1.2923034,0.7,0.9732210040092468,8.888821117579937
14,2020-06-08 14:32:36.277899,0.6393333,1.2090268,0.64,1.2200676202774048,8.747242596931756
15,2020-06-08 14:32:45.120044,0.7138889,0.98655623,0.78,0.8528589606285095,9.018399950116873
16,2020-06-08 14:32:54.255615,0.7722222,0.8070664,0.8,0.8755629658699036,8.710967913269997
17,2020-06-08 14:33:03.032615,0.82044446,0.60732174,0.86,0.5155859589576721,8.816885277628899
18,2020-06-08 14:33:11.914432,0.77433336,0.75658274,0.9,0.3931504786014557,8.51230213418603
19,2020-06-08 14:33:20.510443,0.82533336,0.6122694,0.94,0.4083661735057831,8.766427815891802
