ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-08 14:34:09.184271,0.28766668,2.1354988,0.12,2.3879103660583496,3.687326654791832
2,2020-06-08 14:34:13.247294,0.27033332,2.1797202,0.08,2.2680556774139404,3.686243775766343
3,2020-06-08 14:34:17.054848,0.34666666,2.3605278,0.06,2.3197085857391357,3.810582864098251
4,2020-06-08 14:34:20.976538,0.218,2.2277954,0.18,2.271822690963745,3.5527911032550037
5,2020-06-08 14:34:24.645428,0.203,2.2049763,0.1,2.3363585472106934,4.1303662289865315
6,2020-06-08 14:34:28.885630,0.24633333,2.1697323,0.06,2.3189454078674316,3.6432321667671204
7,2020-06-08 14:34:32.647527,0.30333334,2.161179,0.16,2.2654480934143066,3.763821499887854
8,2020-06-08 14:34:36.568233,0.304,2.0946336,0.38,2.1600496768951416,3.6564922193065286
9,2020-06-08 14:34:40.321729,0.45233333,2.110568,0.28,2.2180120944976807,3.577511998359114
10,2020-06-08 14:34:44.015355,0.436,1.9178021,0.16,2.1060733795166016,3.8705437458120286
11,2020-06-08 14:34:47.985828,0.45733333,1.7277626,0.44,1.8918418884277344,3.7304457128047943
12,2020-06-08 14:34:51.832973,0.615,1.4138958,0.54,1.5477206707000732,3.565749676898122
13,2020-06-08 14:34:55.496303,0.61866665,1.2231772,0.5,1.2929763793945312,3.831788752693683
14,2020-06-08 14:34:59.440706,0.6753333,1.0643911,0.72,0.9691020250320435,4.068137160036713
15,2020-06-08 14:35:03.624422,0.699,0.92240655,0.78,0.6843443512916565,4.111324705183506
16,2020-06-08 14:35:07.849189,0.74766666,0.7867116,0.84,0.49173209071159363,3.818076171912253
17,2020-06-08 14:35:11.763580,0.827,0.5659906,0.76,0.5689471364021301,4.03424330893904
18,2020-06-08 14:35:15.910805,0.84433335,0.51589954,0.84,0.6177629828453064,3.7828936614096165
19,2020-06-08 14:35:19.811300,0.79366666,0.6794462,0.94,0.42101025581359863,3.660411875229329
