ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-08 14:34:44.064295,0.34141666,2.191007,0.06,2.2998476028442383,12.101871446706355
2,2020-06-08 14:34:56.314526,0.34141666,2.2805798,0.16,2.2983198165893555,11.970546143129468
3,2020-06-08 14:35:08.369717,0.25675,2.214761,0.12,2.300591230392456,11.726678443141282
4,2020-06-08 14:35:20.169469,0.2855,2.1776924,0.16,2.251511335372925,11.639962456189096
5,2020-06-08 14:35:31.902438,0.31075,2.1045802,0.22,2.241307020187378,11.51978958118707
6,2020-06-08 14:35:43.505771,0.39933333,2.0413444,0.28,2.1955373287200928,11.515762357972562
7,2020-06-08 14:35:55.090476,0.46975,1.8911836,0.58,1.9759483337402344,11.421431860886514
8,2020-06-08 14:36:06.578187,0.52958333,1.6870352,0.48,1.7530114650726318,11.432256012223661
9,2020-06-08 14:36:18.092871,0.5890833,1.4333973,0.74,1.3697372674942017,11.432260393165052
10,2020-06-08 14:36:29.599277,0.61558336,1.3141029,0.7,1.0856066942214966,11.415280991233885
11,2020-06-08 14:36:41.096803,0.652,1.2164186,0.84,0.991993248462677,11.344415539875627
12,2020-06-08 14:36:52.509223,0.7639167,0.8374073,0.86,0.550708532333374,11.357705223374069
13,2020-06-08 14:37:03.937524,0.78566664,0.77901685,0.92,0.5336648225784302,11.403888892382383
