ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-08 14:28:53.422991,0.24133334,2.0336587,0.14,2.4352781772613525,3.564542311243713
2,2020-06-08 14:28:57.164170,0.23733333,2.098655,0.1,2.334951162338257,3.749971777200699
3,2020-06-08 14:29:01.032307,0.243,2.1564863,0.1,2.2549023628234863,3.677087025716901
4,2020-06-08 14:29:04.810994,0.312,2.0180497,0.26,2.1102890968322754,3.591362416744232
5,2020-06-08 14:29:08.520600,0.386,2.0487185,0.16,2.170336961746216,3.7576178051531315
6,2020-06-08 14:29:12.376844,0.30566666,2.0537982,0.4,1.9765098094940186,3.691242227330804
7,2020-06-08 14:29:16.184727,0.48766667,1.7929935,0.48,1.5699430704116821,3.5802371371537447
8,2020-06-08 14:29:19.861915,0.54933333,1.7884113,0.74,1.7361150979995728,3.70897806994617
9,2020-06-08 14:29:23.667081,0.5373333,1.644604,0.68,1.4829723834991455,3.643458666279912
10,2020-06-08 14:29:27.422836,0.599,1.4264624,0.56,1.3429011106491089,3.6172098806127906
11,2020-06-08 14:29:31.139197,0.7553333,0.89824456,0.56,1.0694564580917358,3.6422234708443284
12,2020-06-08 14:29:34.881024,0.784,0.7131366,0.86,0.7168235778808594,3.5726404171437025
13,2020-06-08 14:29:38.552099,0.7403333,0.883142,0.92,0.6756040453910828,3.6685983082279563
