ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-27 18:34:01.055953,0.15566666,2.2937045,0.14,2.285001277923584,13.470941710999998
2,2020-05-27 18:34:14.763919,0.134,2.2750518,0.22,2.251934289932251,12.506846515
3,2020-05-27 18:34:27.371290,0.15483333,2.2407413,0.32,2.1961238384246826,11.757687566999998
4,2020-05-27 18:34:39.224888,0.26966667,2.1382713,0.64,2.0639448165893555,12.601483883
5,2020-05-27 18:34:51.926856,0.4175,2.117327,0.42,2.0941452980041504,12.134011606000001
6,2020-05-27 18:35:04.165709,0.51266664,1.7977848,0.72,1.1727969646453857,11.773295546
7,2020-05-27 18:35:16.035201,0.5258333,1.6992514,0.58,1.3911036252975464,13.246362535999992
8,2020-05-27 18:35:29.378882,0.68983334,1.0941821,0.68,0.9164670705795288,11.921372919999996
9,2020-05-27 18:35:41.398126,0.7453333,0.91485256,0.8,0.7407853007316589,11.581750109000012
10,2020-05-27 18:35:53.076449,0.75,0.89836204,0.76,0.6011892557144165,12.472785989999991
11,2020-05-27 18:36:05.647730,0.80983335,0.6325564,0.88,0.3889801502227783,11.815014582999993
12,2020-05-27 18:36:17.563768,0.847,0.55308104,0.86,0.42512208223342896,14.376090401999988
13,2020-05-27 18:36:32.038364,0.8616667,0.4837435,0.94,0.24643650650978088,12.670214221000009
