ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-27 19:06:23.744437,0.099,2.2970986,0.08,2.296497106552124,12.422354077
2,2020-05-27 19:06:36.367513,0.11683334,2.285749,0.28,2.2899329662323,13.500854042
3,2020-05-27 19:06:49.972689,0.148,2.2722359,0.48,2.2483880519866943,13.641905885
4,2020-05-27 19:07:03.733492,0.21666667,2.2223947,0.5,2.1774866580963135,13.198865708
5,2020-05-27 19:07:17.039473,0.3165,2.1707392,0.46,2.1519930362701416,12.645814395000002
6,2020-05-27 19:07:29.790036,0.385,2.1918287,0.44,2.175333023071289,12.324015348000003
7,2020-05-27 19:07:42.217798,0.4015,1.9982122,0.64,1.4447166919708252,12.388731504000006
8,2020-05-27 19:07:54.721486,0.46133333,1.9394767,0.44,2.1291985511779785,12.652030089999997
9,2020-05-27 19:08:07.488639,0.46533334,1.7393451,0.5,1.401431918144226,12.713816322999989
10,2020-05-27 19:08:20.305022,0.5851667,1.4977404,0.62,1.3984177112579346,12.909585897
11,2020-05-27 19:08:33.317985,0.713,0.95941675,0.68,1.073464274406433,13.191381648000004
12,2020-05-27 19:08:46.623076,0.75766665,0.8262667,0.96,0.34180670976638794,11.448407589999988
