ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-06-25 18:06:38.127894,0.1135,2.2810948,0.16666667,2.2643892765045166,8.899551423965022
2,2020-06-25 18:06:47.229174,0.11333334,2.247363,0.23333333,2.2334775924682617,8.63766778097488
3,2020-06-25 18:06:56.048258,0.29816666,2.1563985,0.8666667,2.045851469039917,8.347417616983876
4,2020-06-25 18:07:04.523319,0.40266666,2.340873,0.26666668,2.2742717266082764,8.87510501302313
5,2020-06-25 18:07:13.516864,0.38416666,2.1463158,0.6,1.887658953666687,8.282562711043283
6,2020-06-25 18:07:21.921510,0.521,1.8484854,0.73333335,1.2030318975448608,7.423830045037903
