ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-05-02 16:13:59.245165,0.998,0.021603055,0.07,3.9638232469558714,9.571808657608926
2,2020-05-02 16:14:09.231195,0.99666667,0.017892474,0.14,3.874121141433716,9.504673976451159
3,2020-05-02 16:14:18.848871,0.99666667,0.03938329,0.07,2.6954319715499877,9.715889702551067
4,2020-05-02 16:14:28.680471,0.9924667,0.030985327,0.09,3.912918448448181,9.577931609936059
5,2020-05-02 16:14:38.363994,0.998,0.012352649,0.09,4.8651543140411375,9.630462225526571
6,2020-05-02 16:14:48.104436,0.99733335,0.021172399,0.18,2.6453357458114626,9.278575396165252
7,2020-05-02 16:14:57.495896,0.99666667,0.015517867,0.05,4.03735089302063,9.331004112958908
8,2020-05-02 16:15:06.937471,0.99666667,0.014637246,0.1,2.840443658828735,9.464423038996756
9,2020-05-02 16:15:16.515664,0.99733335,0.010854678,0.14,2.688250780105591,9.432589541189373
10,2020-05-02 16:15:26.055692,0.99733335,0.0078070196,0.06,4.161493825912475,9.678604994900525
11,2020-05-02 16:15:35.848743,0.99666667,0.014178698,0.15,3.8944633841514587,9.277506541460752
12,2020-05-02 16:15:45.244983,0.998,0.009683953,0.08,3.889470100402832,9.376859966665506
13,2020-05-02 16:15:54.736090,0.99666667,0.012577798,0.08,4.53645761013031,9.155071684159338
14,2020-05-02 16:16:04.009114,0.99733335,0.014493069,0.07,3.6969512701034546,9.3843476716429
15,2020-05-02 16:16:13.503540,0.99666667,0.022145914,0.07,3.999857759475708,9.488333951681852
16,2020-05-02 16:16:23.100528,0.99666667,0.01639608,0.06,2.9349085330963134,9.279472458176315
17,2020-05-02 16:16:32.497856,0.99733335,0.011226909,0.09,2.933066391944885,9.583497361280024
18,2020-05-02 16:16:42.197159,0.99666667,0.009119715,0.11,3.783572220802307,9.415248658508062
19,2020-05-02 16:16:51.733020,0.99666667,0.017398037,0.12,5.285330200195313,9.251248403452337
20,2020-05-02 16:17:01.096669,0.99666667,0.018674126,0.1,3.4955610275268554,9.530944562517107
21,2020-05-02 16:17:10.741133,0.998,0.008891599,0.2,3.1437289714813232,9.509973560459912
22,2020-05-02 16:17:20.371570,0.998,0.009949006,0.08,3.6295835256576536,9.5084518045187
23,2020-05-02 16:17:29.997786,0.99666667,0.010526711,0.07,6.40249080657959,9.523313760757446
24,2020-05-02 16:17:39.642348,0.99666667,0.030642908,0.06,3.7590725898742674,9.16914945282042
25,2020-05-02 16:17:48.927796,0.998,0.010670378,0.1,3.8470632076263427,9.772818642668426
26,2020-05-02 16:17:58.817436,0.99733335,0.012903975,0.12,3.578160214424133,9.657716020010412
27,2020-05-02 16:18:08.595967,0.99666667,0.014822294,0.1,3.8515100955963133,9.377070642076433
28,2020-05-02 16:18:18.082593,0.99666667,0.0148244845,0.08,3.3991055488586426,9.455976845696568
29,2020-05-02 16:18:27.649977,0.99733335,0.012066606,0.1,2.888257074356079,9.255114733241498
30,2020-05-02 16:18:37.017490,0.99733335,0.0077591324,0.08,4.084355998039245,9.574243393726647
31,2020-05-02 16:18:46.699855,0.99666667,0.013765063,0.12,4.417179751396179,9.599803935736418
32,2020-05-02 16:18:56.415433,0.998,0.010332369,0.1,3.7742893934249877,9.373858833685517
33,2020-05-02 16:19:05.910035,0.99666667,0.011792422,0.09,4.346319270133972,9.593195748515427
34,2020-05-02 16:19:15.614894,0.99733335,0.013581896,0.08,3.4069118022918703,9.431283011101186
35,2020-05-02 16:19:25.156070,0.99666667,0.02032879,0.08,3.955178666114807,9.489316202700138
36,2020-05-02 16:19:34.755393,0.99666667,0.016095642,0.03,3.1988099575042725,9.352949146181345
37,2020-05-02 16:19:44.226814,0.99733335,0.011364829,0.08,2.845249629020691,9.328349166549742
38,2020-05-02 16:19:53.665561,0.99666667,0.009238588,0.11,3.8661267280578615,9.549099371768534
39,2020-05-02 16:20:03.325036,0.99666667,0.017277813,0.12,5.346434545516968,9.517454486340284
40,2020-05-02 16:20:12.954118,0.99733335,0.018232612,0.08,3.2844283819198608,9.35456574242562
41,2020-05-02 16:20:22.421119,0.998,0.008655084,0.1,3.210813522338867,9.315989942289889
42,2020-05-02 16:20:31.852133,0.99666667,0.01021648,0.14,3.280745029449463,9.251590791158378
43,2020-05-02 16:20:41.217041,0.99666667,0.011401963,0.13,5.955031061172486,9.540401304140687
44,2020-05-02 16:20:50.871274,0.99666667,0.030429907,0.12,3.558022975921631,9.305316827259958
45,2020-05-02 16:21:00.293330,0.998,0.010638768,0.12,4.100213861465454,9.518939472734928
46,2020-05-02 16:21:09.919605,0.99733335,0.013019738,0.12,3.107948350906372,9.305861772038043
47,2020-05-02 16:21:19.332308,0.99666667,0.0147989765,0.09,3.8886412143707276,9.531392903998494
48,2020-05-02 16:21:28.974398,0.99666667,0.013741882,0.18,3.2728150844573975,9.684905298054218
49,2020-05-02 16:21:38.771422,0.998,0.011481543,0.12,2.731255125999451,9.66179930139333
50,2020-05-02 16:21:48.552771,0.99733335,0.0077534984,0.12,3.985930585861206,9.622394905425608
51,2020-05-02 16:21:58.283970,0.99666667,0.013757241,0.08,4.213643980026245,9.502333949320018
52,2020-05-02 16:22:07.897148,0.998,0.010790589,0.08,3.8555477142333983,9.44395109731704
53,2020-05-02 16:22:17.452865,0.99666667,0.011545667,0.05,4.870989084243774,9.559786559082568
54,2020-05-02 16:22:27.136021,0.99733335,0.013382723,0.14,2.915188527107239,9.478902275674045
55,2020-05-02 16:22:36.725615,0.99666667,0.020178141,0.05,3.9296481132507326,9.282644199207425
56,2020-05-02 16:22:46.122388,0.99666667,0.01525202,0.08,2.5753483414649962,9.628164047375321
57,2020-05-02 16:22:55.864182,0.99733335,0.011113853,0.09,2.7055887937545777,9.583137223497033
58,2020-05-02 16:23:05.557592,0.99666667,0.009206042,0.1,3.583791899681091,9.353093249723315
59,2020-05-02 16:23:15.024590,0.99666667,0.016151035,0.11,4.812634301185608,9.353511776775122
60,2020-05-02 16:23:24.491004,0.9974,0.016470168,0.12,3.2015844345092774,9.49955793004483
61,2020-05-02 16:23:34.161244,0.998,0.008381576,0.1,2.9956515312194822,9.426477441564202
62,2020-05-02 16:23:43.703648,0.9967333,0.008787866,0.23,3.226778841018677,9.36003731098026
63,2020-05-02 16:23:53.238405,0.99726665,0.009372604,0.12,5.844031763076782,9.243774368427694
64,2020-05-02 16:24:02.599934,0.99666667,0.0293102,0.11,3.176692080497742,9.624876451678574
65,2020-05-02 16:24:12.335460,0.998,0.010639138,0.11,3.835661840438843,9.544345211237669
66,2020-05-02 16:24:21.991353,0.99733335,0.012132718,0.35,2.61985023021698,9.51255745626986
67,2020-05-02 16:24:31.616613,0.99666667,0.014333073,0.1,3.6677112579345703,9.293956673704088
68,2020-05-02 16:24:41.028462,0.99666667,0.0126914,0.13,2.7340131044387816,9.636954058893025
69,2020-05-02 16:24:50.842665,0.9978667,0.011338337,0.11,2.5930328369140625,9.479065407067537
70,2020-05-02 16:25:00.433956,0.99733335,0.007334558,0.1,3.7624716997146606,9.491634675301611
71,2020-05-02 16:25:10.045124,0.99666667,0.013197275,0.13,4.075240969657898,9.520427806302905
72,2020-05-02 16:25:19.686181,0.998,0.01093351,0.07,3.148834800720215,9.661998241208494
73,2020-05-02 16:25:29.461644,0.99666667,0.010619068,0.16,3.4396779537200928,9.357130523771048
74,2020-05-02 16:25:38.934688,0.99733335,0.011618156,0.14,2.3388755202293394,9.454010982066393
75,2020-05-02 16:25:48.511919,0.99666667,0.018636443,0.14,2.998852348327637,9.815586217679083
76,2020-05-02 16:25:58.502393,0.99666667,0.011527606,0.26,2.22586874961853,9.277600176632404
77,2020-05-02 16:26:07.902408,0.9972,0.009624771,0.24,2.139652669429779,9.496264308691025
78,2020-05-02 16:26:17.523003,0.9972,0.008861747,0.1,3.081656503677368,9.619270311668515
79,2020-05-02 16:26:27.256001,0.99666667,0.011077931,0.17,3.396615719795227,9.447091355919838
80,2020-05-02 16:26:36.814992,0.9978667,0.011888762,0.23,2.353741180896759,9.616274058818817
81,2020-05-02 16:26:46.543972,0.9985333,0.006145563,0.33,2.268814945220947,9.401362961158156
82,2020-05-02 16:26:56.056891,0.9979333,0.0070977244,0.22,2.9209650993347167,9.537498453631997
83,2020-05-02 16:27:05.710158,0.99726665,0.0068571987,0.11,4.5652635335922245,9.581718175671995
84,2020-05-02 16:27:15.402562,0.99666667,0.02404531,0.28,2.1951101779937745,9.59641709830612
85,2020-05-02 16:27:25.112737,0.998,0.0076398626,0.32,2.0090313076972963,9.54425194580108
86,2020-05-02 16:27:34.771649,0.9974,0.0067407237,0.46,2.2576451539993285,9.335135192610323
87,2020-05-02 16:27:44.228632,0.99666667,0.014066816,0.21,2.5343721389770506,9.58873785380274
88,2020-05-02 16:27:53.926389,0.99693334,0.008494976,0.42,1.9743073225021361,9.412930205464363
