ROUND_NUM,ROUND_START,SPARSE_CATEGORICAL_ACCURACY_TRAIN,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TRAIN,SPARSE_CATEGORICAL_ACCURACY_TEST,SPARSE_CATEGORICAL_CROSSENTROPY_LOSS_TEST,COMPLETION_TIME_SECONDS
1,2020-04-15 14:03:24.208617,0.60373336,1.1109071,0.085,2.2900750398635865,161.72085177898407
2,2020-04-15 14:06:06.110151,0.82875836,0.56509155,0.775,1.1220358610153198,159.51256397506222
3,2020-04-15 14:08:45.754826,0.96073335,0.14026862,0.93,0.266266268491745,160.55785929970443
